tag,liq_volume,diameter,ss_distance,pressure,des_temp,oper_temp,sk_height,leg_height,aspect_ratio,surface_area_proxy_log,volume_proxy_log,weight_kg_log
P6739,5900.958200992827,14.0,38.33333333333333,1966.666666666667,200.0,185.0,4,,2.7380952380952377,6.285377169310399,8.924434498925658,14.566704923956328
P6740,5900.958200992827,14.0,38.33333333333333,1966.666666666667,200.0,185.0,5,,2.7380952380952377,6.285377169310399,8.924434498925658,14.57409897708978
P6741,5900.958200992827,14.0,38.33333333333333,1966.666666666667,200.0,185.0,6,,2.7380952380952377,6.285377169310399,8.924434498925658,14.582094056597402
P6742,5900.958200992827,14.0,38.33333333333333,1966.666666666667,283.3333333333333,268.3333333333333,4,,2.7380952380952377,6.285377169310399,8.924434498925658,14.682157161145064
P6743,5900.958200992827,14.0,38.33333333333333,1966.666666666667,283.3333333333333,268.3333333333333,5,,2.7380952380952377,6.285377169310399,8.924434498925658,14.690720928611038
P6744,5900.958200992827,14.0,38.33333333333333,1966.666666666667,283.3333333333333,268.3333333333333,6,,2.7380952380952377,6.285377169310399,8.924434498925658,14.697839046665884
P6745,5900.958200992827,14.0,38.33333333333333,1966.666666666667,366.6666666666666,351.6666666666666,4,,2.7380952380952377,6.285377169310399,8.924434498925658,14.821301899449606
P6746,5900.958200992827,14.0,38.33333333333333,1966.666666666667,366.6666666666666,351.6666666666666,5,,2.7380952380952377,6.285377169310399,8.924434498925658,14.82703510309054
P6747,5900.958200992827,14.0,38.33333333333333,1966.666666666667,366.6666666666666,351.6666666666666,6,,2.7380952380952377,6.285377169310399,8.924434498925658,14.833252574399516
P6748,5900.958200992827,14.0,38.33333333333333,1966.666666666667,450.0,435.0,4,,2.7380952380952377,6.285377169310399,8.924434498925658,14.997090503238322
P6749,5900.958200992827,14.0,38.33333333333333,1966.666666666667,450.0,435.0,5,,2.7380952380952377,6.285377169310399,8.924434498925658,15.002451133892693
P6750,5900.958200992827,14.0,38.33333333333333,1966.666666666667,450.0,435.0,6,,2.7380952380952377,6.285377169310399,8.924434498925658,15.008217136026314
P6751,5900.958200992827,14.0,38.33333333333333,3000.0,200.0,185.0,4,,2.7380952380952377,6.285377169310399,8.924434498925658,14.886850993993612
P6752,5900.958200992827,14.0,38.33333333333333,3000.0,200.0,185.0,5,,2.7380952380952377,6.285377169310399,8.924434498925658,14.892224825531168
P6753,5900.958200992827,14.0,38.33333333333333,3000.0,200.0,185.0,6,,2.7380952380952377,6.285377169310399,8.924434498925658,14.898051051120252
P6754,5900.958200992827,14.0,38.33333333333333,3000.0,283.3333333333333,268.3333333333333,4,,2.7380952380952377,6.285377169310399,8.924434498925658,15.008878327164965
P6755,5900.958200992827,14.0,38.33333333333333,3000.0,283.3333333333333,268.3333333333333,5,,2.7380952380952377,6.285377169310399,8.924434498925658,15.014179320698304
P6756,5900.958200992827,14.0,38.33333333333333,3000.0,283.3333333333333,268.3333333333333,6,,2.7380952380952377,6.285377169310399,8.924434498925658,15.019878284298247
P6757,5900.958200992827,14.0,38.33333333333333,3000.0,366.6666666666666,351.6666666666666,4,,2.7380952380952377,6.285377169310399,8.924434498925658,15.158221302292983
P6758,5900.958200992827,14.0,38.33333333333333,3000.0,366.6666666666666,351.6666666666666,5,,2.7380952380952377,6.285377169310399,8.924434498925658,15.16278858504405
P6759,5900.958200992827,14.0,38.33333333333333,3000.0,366.6666666666666,351.6666666666666,6,,2.7380952380952377,6.285377169310399,8.924434498925658,15.167699898434213
P6760,5900.958200992827,14.0,38.33333333333333,3000.0,450.0,435.0,4,,2.7380952380952377,6.285377169310399,8.924434498925658,15.339956870466906
P6761,5900.958200992827,14.0,38.33333333333333,3000.0,450.0,435.0,5,,2.7380952380952377,6.285377169310399,8.924434498925658,15.34569528430397
P6762,5900.958200992827,14.0,38.33333333333333,3000.0,450.0,435.0,6,,2.7380952380952377,6.285377169310399,8.924434498925658,15.350153800983586
P6784,7696.902001294992,14.0,50.0,933.3333333333331,450.0,435.0,4,,3.5714285714285716,6.551080335043404,9.190137664658664,14.67858614988818
P6785,7696.902001294992,14.0,50.0,933.3333333333331,450.0,435.0,5,,3.5714285714285716,6.551080335043404,9.190137664658664,14.685954190601647
P6786,7696.902001294992,14.0,50.0,933.3333333333331,450.0,435.0,6,,3.5714285714285716,6.551080335043404,9.190137664658664,14.693226767858654
P6787,7696.902001294992,14.0,50.0,1966.666666666667,200.0,185.0,4,,3.5714285714285716,6.551080335043404,9.190137664658664,14.770702721257491
P6788,7696.902001294992,14.0,50.0,1966.666666666667,200.0,185.0,5,,3.5714285714285716,6.551080335043404,9.190137664658664,14.777420718248175
P6789,7696.902001294992,14.0,50.0,1966.666666666667,200.0,185.0,6,,3.5714285714285716,6.551080335043404,9.190137664658664,14.784059718334186
P6790,7696.902001294992,14.0,50.0,1966.666666666667,283.3333333333333,268.3333333333333,4,,3.5714285714285716,6.551080335043404,9.190137664658664,14.888042354716237
P6791,7696.902001294992,14.0,50.0,1966.666666666667,283.3333333333333,268.3333333333333,5,,3.5714285714285716,6.551080335043404,9.190137664658664,14.894018773906096
P6792,7696.902001294992,14.0,50.0,1966.666666666667,283.3333333333333,268.3333333333333,6,,3.5714285714285716,6.551080335043404,9.190137664658664,14.899929259219402
P6793,7696.902001294992,14.0,50.0,1966.666666666667,366.6666666666666,351.6666666666666,4,,3.5714285714285716,6.551080335043404,9.190137664658664,15.032758851740205
P6794,7696.902001294992,14.0,50.0,1966.666666666667,366.6666666666666,351.6666666666666,5,,3.5714285714285716,6.551080335043404,9.190137664658664,15.03793213235867
P6795,7696.902001294992,14.0,50.0,1966.666666666667,366.6666666666666,351.6666666666666,6,,3.5714285714285716,6.551080335043404,9.190137664658664,15.046153530423158
P6796,7696.902001294992,14.0,50.0,1966.666666666667,450.0,435.0,4,,3.5714285714285716,6.551080335043404,9.190137664658664,15.208902173882791
P6797,7696.902001294992,14.0,50.0,1966.666666666667,450.0,435.0,5,,3.5714285714285716,6.551080335043404,9.190137664658664,15.213661847066943
P6798,7696.902001294992,14.0,50.0,1966.666666666667,450.0,435.0,6,,3.5714285714285716,6.551080335043404,9.190137664658664,15.21840143189143
P6799,7696.902001294992,14.0,50.0,3000.0,200.0,185.0,4,,3.5714285714285716,6.551080335043404,9.190137664658664,15.099866319764525
P6800,7696.902001294992,14.0,50.0,3000.0,200.0,185.0,5,,3.5714285714285716,6.551080335043404,9.190137664658664,15.105175619623942
P6801,7696.902001294992,14.0,50.0,3000.0,200.0,185.0,6,,3.5714285714285716,6.551080335043404,9.190137664658664,15.11045687962486
P6802,7696.902001294992,14.0,50.0,3000.0,283.3333333333333,268.3333333333333,4,,3.5714285714285716,6.551080335043404,9.190137664658664,15.221754594391784
P6803,7696.902001294992,14.0,50.0,3000.0,283.3333333333333,268.3333333333333,5,,3.5714285714285716,6.551080335043404,9.190137664658664,15.226453628271772
P6804,7696.902001294992,14.0,50.0,3000.0,283.3333333333333,268.3333333333333,6,,3.5714285714285716,6.551080335043404,9.190137664658664,15.2311331122132
P6805,7696.902001294992,14.0,50.0,3000.0,366.6666666666666,351.6666666666666,4,,3.5714285714285716,6.551080335043404,9.190137664658664,15.373678333637422
P6806,7696.902001294992,14.0,50.0,3000.0,366.6666666666666,351.6666666666666,5,,3.5714285714285716,6.551080335043404,9.190137664658664,15.377716391782991
P6807,7696.902001294992,14.0,50.0,3000.0,366.6666666666666,351.6666666666666,6,,3.5714285714285716,6.551080335043404,9.190137664658664,15.38174029788515
P6808,7696.902001294992,14.0,50.0,3000.0,450.0,435.0,4,,3.5714285714285716,6.551080335043404,9.190137664658664,15.5602517922287
P6809,7696.902001294992,14.0,50.0,3000.0,450.0,435.0,5,,3.5714285714285716,6.551080335043404,9.190137664658664,15.563901389950631
P6810,7696.902001294992,14.0,50.0,3000.0,450.0,435.0,6,,3.5714285714285716,6.551080335043404,9.190137664658664,15.567555058581608
P6815,251.32741228718345,4.0,20.0,100.0,200.0,185.0,10,,5.0,4.382026634673881,5.768320995793772,11.218661781152893
P6817,251.32741228718345,4.0,20.0,100.0,300.0,285.0,8,,5.0,4.382026634673881,5.768320995793772,11.178948113533144
P6818,251.32741228718345,4.0,20.0,100.0,300.0,285.0,10,,5.0,4.382026634673881,5.768320995793772,11.259799396660055
P6819,251.32741228718345,4.0,20.0,100.0,400.0,385.0,6,,5.0,4.382026634673881,5.768320995793772,11.176319219370214
P6820,251.32741228718345,4.0,20.0,100.0,400.0,385.0,8,,5.0,4.382026634673881,5.768320995793772,11.210102681583889
P6821,251.32741228718345,4.0,20.0,100.0,400.0,385.0,10,,5.0,4.382026634673881,5.768320995793772,11.288568677983164
P6822,251.32741228718345,4.0,20.0,900.0,100.0,85.0,6,,5.0,4.382026634673881,5.768320995793772,11.308051503705762
P6823,251.32741228718345,4.0,20.0,900.0,100.0,85.0,8,,5.0,4.382026634673881,5.768320995793772,11.374605482471049
P6824,251.32741228718345,4.0,20.0,900.0,100.0,85.0,10,,5.0,4.382026634673881,5.768320995793772,11.415444931651676
P6825,251.32741228718345,4.0,20.0,900.0,200.0,185.0,6,,5.0,4.382026634673881,5.768320995793772,11.379394072345706
P6826,251.32741228718345,4.0,20.0,900.0,200.0,185.0,8,,5.0,4.382026634673881,5.768320995793772,11.441504648408609
P6827,251.32741228718345,4.0,20.0,900.0,200.0,185.0,10,,5.0,4.382026634673881,5.768320995793772,11.47975123493892
P6828,251.32741228718345,4.0,20.0,900.0,300.0,285.0,6,,5.0,4.382026634673881,5.768320995793772,11.460642207046224
P6829,251.32741228718345,4.0,20.0,900.0,300.0,285.0,8,,5.0,4.382026634673881,5.768320995793772,11.510522580353918
P6830,251.32741228718345,4.0,20.0,900.0,300.0,285.0,10,,5.0,4.382026634673881,5.768320995793772,11.54626352458074
P6831,251.32741228718345,4.0,20.0,900.0,400.0,385.0,6,,5.0,4.382026634673881,5.768320995793772,11.6215287172699
P6832,251.32741228718345,4.0,20.0,900.0,400.0,385.0,8,,5.0,4.382026634673881,5.768320995793772,11.66415187328024
P6833,251.32741228718345,4.0,20.0,900.0,400.0,385.0,10,,5.0,4.382026634673881,5.768320995793772,11.694880287858858
P6834,251.32741228718345,4.0,20.0,1700.0,100.0,85.0,6,,5.0,4.382026634673881,5.768320995793772,11.591218951340135
P6835,251.32741228718345,4.0,20.0,1700.0,100.0,85.0,8,,5.0,4.382026634673881,5.768320995793772,11.619067675025365
P6836,251.32741228718345,4.0,20.0,1700.0,100.0,85.0,10,,5.0,4.382026634673881,5.768320995793772,11.651190635567263
P6837,251.32741228718345,4.0,20.0,1700.0,200.0,185.0,6,,5.0,4.382026634673881,5.768320995793772,11.646380604687572
P6838,251.32741228718345,4.0,20.0,1700.0,200.0,185.0,8,,5.0,4.382026634673881,5.768320995793772,11.672754279350752
P6839,251.32741228718345,4.0,20.0,1700.0,200.0,185.0,10,,5.0,4.382026634673881,5.768320995793772,11.703223458574953
P6840,251.32741228718345,4.0,20.0,1700.0,300.0,285.0,6,,5.0,4.382026634673881,5.768320995793772,11.742496316864695
P6841,251.32741228718345,4.0,20.0,1700.0,300.0,285.0,8,,5.0,4.382026634673881,5.768320995793772,11.766481822692633
P6842,251.32741228718345,4.0,20.0,1700.0,300.0,285.0,10,,5.0,4.382026634673881,5.768320995793772,11.794262449862169
P6843,251.32741228718345,4.0,20.0,1700.0,400.0,385.0,6,,5.0,4.382026634673881,5.768320995793772,11.889799036218157
P6844,251.32741228718345,4.0,20.0,1700.0,400.0,385.0,8,,5.0,4.382026634673881,5.768320995793772,11.91053311730021
P6845,251.32741228718345,4.0,20.0,1700.0,400.0,385.0,10,,5.0,4.382026634673881,5.768320995793772,11.934631308808212
P6846,251.32741228718345,4.0,20.0,2500.0,100.0,85.0,6,,5.0,4.382026634673881,5.768320995793772,11.762703157521845
P6847,251.32741228718345,4.0,20.0,2500.0,100.0,85.0,8,,5.0,4.382026634673881,5.768320995793772,11.78621445213437
P6848,251.32741228718345,4.0,20.0,2500.0,100.0,85.0,10,,5.0,4.382026634673881,5.768320995793772,11.813459594785812
P6849,251.32741228718345,4.0,20.0,2500.0,200.0,185.0,6,,5.0,4.382026634673881,5.768320995793772,11.816557163196723
P6850,251.32741228718345,4.0,20.0,2500.0,200.0,185.0,8,,5.0,4.382026634673881,5.768320995793772,11.83884940627887
P6851,251.32741228718345,4.0,20.0,2500.0,200.0,185.0,10,,5.0,4.382026634673881,5.768320995793772,11.86471549713131
P6852,251.32741228718345,4.0,20.0,2500.0,300.0,285.0,6,,5.0,4.382026634673881,5.768320995793772,11.943447346996255
P6853,251.32741228718345,4.0,20.0,2500.0,300.0,285.0,8,,5.0,4.382026634673881,5.768320995793772,11.963108966766658
P6854,251.32741228718345,4.0,20.0,2500.0,300.0,285.0,10,,5.0,4.382026634673881,5.768320995793772,11.987257214376427
P6855,251.32741228718345,4.0,20.0,2500.0,400.0,385.0,6,,5.0,4.382026634673881,5.768320995793772,12.126785902043695
P6856,251.32741228718345,4.0,20.0,2500.0,400.0,385.0,8,,5.0,4.382026634673881,5.768320995793772,12.143180767930698
P6857,251.32741228718345,4.0,20.0,2500.0,400.0,385.0,10,,5.0,4.382026634673881,5.768320995793772,12.16232449899987
P6869,418.8790204786392,4.0,33.33333333333334,100.0,400.0,385.0,10,,8.333333333333336,4.892852258439873,6.279146619559763,11.703661520365202
P6870,418.8790204786392,4.0,33.33333333333334,900.0,100.0,85.0,6,,8.333333333333336,4.892852258439873,6.279146619559763,11.759191616562418
P6871,418.8790204786392,4.0,33.33333333333334,900.0,100.0,85.0,8,,8.333333333333336,4.892852258439873,6.279146619559763,11.787355110646068
P6872,418.8790204786392,4.0,33.33333333333334,900.0,100.0,85.0,10,,8.333333333333336,4.892852258439873,6.279146619559763,11.816424290488582
P6873,418.8790204786392,4.0,33.33333333333334,900.0,200.0,185.0,6,,8.333333333333336,4.892852258439873,6.279146619559763,11.828560682353473
P6874,418.8790204786392,4.0,33.33333333333334,900.0,200.0,185.0,8,,8.333333333333336,4.892852258439873,6.279146619559763,11.854861320235967
P6875,418.8790204786392,4.0,33.33333333333334,900.0,200.0,185.0,10,,8.333333333333336,4.892852258439873,6.279146619559763,11.88205848383099
P6876,418.8790204786392,4.0,33.33333333333334,900.0,300.0,285.0,6,,8.333333333333336,4.892852258439873,6.279146619559763,11.91869052808739
P6877,418.8790204786392,4.0,33.33333333333334,900.0,300.0,285.0,8,,8.333333333333336,4.892852258439873,6.279146619559763,11.94275142332465
P6878,418.8790204786392,4.0,33.33333333333334,900.0,300.0,285.0,10,,8.333333333333336,4.892852258439873,6.279146619559763,11.966246968087734
P6879,418.8790204786392,4.0,33.33333333333334,900.0,400.0,385.0,6,,8.333333333333336,4.892852258439873,6.279146619559763,12.082576445787355
P6880,418.8790204786392,4.0,33.33333333333334,900.0,400.0,385.0,8,,8.333333333333336,4.892852258439873,6.279146619559763,12.1030372025725
P6881,418.8790204786392,4.0,33.33333333333334,900.0,400.0,385.0,10,,8.333333333333336,4.892852258439873,6.279146619559763,12.123087697041399
P6882,418.8790204786392,4.0,33.33333333333334,1700.0,100.0,85.0,6,,8.333333333333336,4.892852258439873,6.279146619559763,12.036167682791293
P6883,418.8790204786392,4.0,33.33333333333334,1700.0,100.0,85.0,8,,8.333333333333336,4.892852258439873,6.279146619559763,12.057590038452439
P6884,418.8790204786392,4.0,33.33333333333334,1700.0,100.0,85.0,10,,8.333333333333336,4.892852258439873,6.279146619559763,12.078563085224145
P6885,418.8790204786392,4.0,33.33333333333334,1700.0,200.0,185.0,6,,8.333333333333336,4.892852258439873,6.279146619559763,12.089263510478604
P6886,418.8790204786392,4.0,33.33333333333334,1700.0,200.0,185.0,8,,8.333333333333336,4.892852258439873,6.279146619559763,12.10958927780995
P6887,418.8790204786392,4.0,33.33333333333334,1700.0,200.0,185.0,10,,8.333333333333336,4.892852258439873,6.279146619559763,12.12951012497417
P6888,418.8790204786392,4.0,33.33333333333334,1700.0,300.0,285.0,6,,8.333333333333336,4.892852258439873,6.279146619559763,12.191750572522617
P6889,418.8790204786392,4.0,33.33333333333334,1700.0,300.0,285.0,8,,8.333333333333336,4.892852258439873,6.279146619559763,12.210114466356506
P6890,418.8790204786392,4.0,33.33333333333334,1700.0,300.0,285.0,10,,8.333333333333336,4.892852258439873,6.279146619559763,12.228147199848484
P6891,418.8790204786392,4.0,33.33333333333334,1700.0,400.0,385.0,6,,8.333333333333336,4.892852258439873,6.279146619559763,12.337385955026095
P6892,418.8790204786392,4.0,33.33333333333334,1700.0,400.0,385.0,8,,8.333333333333336,4.892852258439873,6.279146619559763,12.353280709647995
P6893,418.8790204786392,4.0,33.33333333333334,1700.0,400.0,385.0,10,,8.333333333333336,4.892852258439873,6.279146619559763,12.37844487147046
P6894,418.8790204786392,4.0,33.33333333333334,2500.0,100.0,85.0,6,,8.333333333333336,4.892852258439873,6.279146619559763,12.251820090081592
P6895,418.8790204786392,4.0,33.33333333333334,2500.0,100.0,85.0,8,,8.333333333333336,4.892852258439873,6.279146619559763,12.269122559241286
P6896,418.8790204786392,4.0,33.33333333333334,2500.0,100.0,85.0,10,,8.333333333333336,4.892852258439873,6.279146619559763,12.296466213126099
P6897,418.8790204786392,4.0,33.33333333333334,2500.0,200.0,185.0,6,,8.333333333333336,4.892852258439873,6.279146619559763,12.294774675892981
P6898,418.8790204786392,4.0,33.33333333333334,2500.0,200.0,185.0,8,,8.333333333333336,4.892852258439873,6.279146619559763,12.31135565818472
P6899,418.8790204786392,4.0,33.33333333333334,2500.0,200.0,185.0,10,,8.333333333333336,4.892852258439873,6.279146619559763,12.337583247732384
P6900,418.8790204786392,4.0,33.33333333333334,2500.0,300.0,285.0,6,,8.333333333333336,4.892852258439873,6.279146619559763,12.39796079619334
P6901,418.8790204786392,4.0,33.33333333333334,2500.0,300.0,285.0,8,,8.333333333333336,4.892852258439873,6.279146619559763,12.41292826576088
P6902,418.8790204786392,4.0,33.33333333333334,2500.0,300.0,285.0,10,,8.333333333333336,4.892852258439873,6.279146619559763,12.435655420473285
P6903,418.8790204786392,4.0,33.33333333333334,2500.0,400.0,385.0,6,,8.333333333333336,4.892852258439873,6.279146619559763,12.544742465694874
P6904,418.8790204786392,4.0,33.33333333333334,2500.0,400.0,385.0,8,,8.333333333333336,4.892852258439873,6.279146619559763,12.563292441010343
P6905,418.8790204786392,4.0,33.33333333333334,2500.0,400.0,385.0,10,,8.333333333333336,4.892852258439873,6.279146619559763,12.579090316639075
P6917,586.4306286700947,4.0,46.66666666666667,100.0,400.0,385.0,10,,11.666666666666668,5.2293244950610855,6.615618856180976,12.032861462964172
P6918,586.4306286700947,4.0,46.66666666666667,900.0,100.0,85.0,6,,11.666666666666668,5.2293244950610855,6.615618856180976,12.077198960354352
P6919,586.4306286700947,4.0,46.66666666666667,900.0,100.0,85.0,8,,11.666666666666668,5.2293244950610855,6.615618856180976,12.102211005996084
P6920,586.4306286700947,4.0,46.66666666666667,900.0,100.0,85.0,10,,11.666666666666668,5.2293244950610855,6.615618856180976,12.126618098189766
P6921,586.4306286700947,4.0,46.66666666666667,900.0,200.0,185.0,6,,11.666666666666668,5.2293244950610855,6.615618856180976,12.145127659902732
P6922,586.4306286700947,4.0,46.66666666666667,900.0,200.0,185.0,8,,11.666666666666668,5.2293244950610855,6.615618856180976,12.16851614680354
P6923,586.4306286700947,4.0,46.66666666666667,900.0,200.0,185.0,10,,11.666666666666668,5.2293244950610855,6.615618856180976,12.191375164769589
P6924,586.4306286700947,4.0,46.66666666666667,900.0,300.0,285.0,6,,11.666666666666668,5.2293244950610855,6.615618856180976,12.199244385936593
P6925,586.4306286700947,4.0,46.66666666666667,900.0,300.0,285.0,8,,11.666666666666668,5.2293244950610855,6.615618856180976,12.221414357329373
P6926,586.4306286700947,4.0,46.66666666666667,900.0,300.0,285.0,10,,11.666666666666668,5.2293244950610855,6.615618856180976,12.243108280831002
P6927,586.4306286700947,4.0,46.66666666666667,900.0,400.0,385.0,6,,11.666666666666668,5.2293244950610855,6.615618856180976,12.40101834808538
P6928,586.4306286700947,4.0,46.66666666666667,900.0,400.0,385.0,8,,11.666666666666668,5.2293244950610855,6.615618856180976,12.419173941766314
P6929,586.4306286700947,4.0,46.66666666666667,900.0,400.0,385.0,10,,11.666666666666668,5.2293244950610855,6.615618856180976,12.438984332883262
P6930,586.4306286700947,4.0,46.66666666666667,1700.0,100.0,85.0,6,,11.666666666666668,5.2293244950610855,6.615618856180976,12.3564992567568
P6931,586.4306286700947,4.0,46.66666666666667,1700.0,100.0,85.0,8,,11.666666666666668,5.2293244950610855,6.615618856180976,12.375473589547957
P6932,586.4306286700947,4.0,46.66666666666667,1700.0,100.0,85.0,10,,11.666666666666668,5.2293244950610855,6.615618856180976,12.39409873383424
P6933,586.4306286700947,4.0,46.66666666666667,1700.0,200.0,185.0,6,,11.666666666666668,5.2293244950610855,6.615618856180976,12.444841483739712
P6934,586.4306286700947,4.0,46.66666666666667,1700.0,200.0,185.0,8,,11.666666666666668,5.2293244950610855,6.615618856180976,12.462225350451329
P6935,586.4306286700947,4.0,46.66666666666667,1700.0,200.0,185.0,10,,11.666666666666668,5.2293244950610855,6.615618856180976,12.491041039284271
P6936,586.4306286700947,4.0,46.66666666666667,1700.0,300.0,285.0,6,,11.666666666666668,5.2293244950610855,6.615618856180976,12.490126895384028
P6937,586.4306286700947,4.0,46.66666666666667,1700.0,300.0,285.0,8,,11.666666666666668,5.2293244950610855,6.615618856180976,12.506747445751527
P6938,586.4306286700947,4.0,46.66666666666667,1700.0,300.0,285.0,10,,11.666666666666668,5.2293244950610855,6.615618856180976,12.534325480946205
P6939,586.4306286700947,4.0,46.66666666666667,1700.0,400.0,385.0,6,,11.666666666666668,5.2293244950610855,6.615618856180976,12.638656688619134
P6940,586.4306286700947,4.0,46.66666666666667,1700.0,400.0,385.0,8,,11.666666666666668,5.2293244950610855,6.615618856180976,12.660962636965861
P6941,586.4306286700947,4.0,46.66666666666667,1700.0,400.0,385.0,10,,11.666666666666668,5.2293244950610855,6.615618856180976,12.678866129509625
P6942,586.4306286700947,4.0,46.66666666666667,2500.0,100.0,85.0,6,,11.666666666666668,5.2293244950610855,6.615618856180976,12.575146899321567
P6943,586.4306286700947,4.0,46.66666666666667,2500.0,100.0,85.0,8,,11.666666666666668,5.2293244950610855,6.615618856180976,12.590423065967274
P6944,586.4306286700947,4.0,46.66666666666667,2500.0,100.0,85.0,10,,11.666666666666668,5.2293244950610855,6.615618856180976,12.617937233218905
P6945,586.4306286700947,4.0,46.66666666666667,2500.0,200.0,185.0,6,,11.666666666666668,5.2293244950610855,6.615618856180976,12.616979586636573
P6946,586.4306286700947,4.0,46.66666666666667,2500.0,200.0,185.0,8,,11.666666666666668,5.2293244950610855,6.615618856180976,12.63163445533746
P6947,586.4306286700947,4.0,46.66666666666667,2500.0,200.0,185.0,10,,11.666666666666668,5.2293244950610855,6.615618856180976,12.6580523147129
P6948,586.4306286700947,4.0,46.66666666666667,2500.0,300.0,285.0,6,,11.666666666666668,5.2293244950610855,6.615618856180976,12.719617568648053
P6949,586.4306286700947,4.0,46.66666666666667,2500.0,300.0,285.0,8,,11.666666666666668,5.2293244950610855,6.615618856180976,12.740206509450905
P6950,586.4306286700947,4.0,46.66666666666667,2500.0,300.0,285.0,10,,11.666666666666668,5.2293244950610855,6.615618856180976,12.754910560293718
P6951,586.4306286700947,4.0,46.66666666666667,2500.0,400.0,385.0,6,,11.666666666666668,5.2293244950610855,6.615618856180976,12.881094042106037
P6952,586.4306286700947,4.0,46.66666666666667,2500.0,400.0,385.0,8,,11.666666666666668,5.2293244950610855,6.615618856180976,12.895869219070473
P6953,586.4306286700947,4.0,46.66666666666667,2500.0,400.0,385.0,10,,11.666666666666668,5.2293244950610855,6.615618856180976,12.908466939446782
P6962,753.9822368615503,4.0,60.0,100.0,300.0,285.0,10,,15.0,5.480638923341991,6.866933284461882,12.277034244467517
P6964,753.9822368615503,4.0,60.0,100.0,400.0,385.0,8,,15.0,5.480638923341991,6.866933284461882,12.272969321533695
P6965,753.9822368615503,4.0,60.0,100.0,400.0,385.0,10,,15.0,5.480638923341991,6.866933284461882,12.310387614794813
P6966,753.9822368615503,4.0,60.0,900.0,100.0,85.0,6,,15.0,5.480638923341991,6.866933284461882,12.32493953804589
P6967,753.9822368615503,4.0,60.0,900.0,100.0,85.0,8,,15.0,5.480638923341991,6.866933284461882,12.359969007307052
P6968,753.9822368615503,4.0,60.0,900.0,100.0,85.0,10,,15.0,5.480638923341991,6.866933284461882,12.384331795244234
P6969,753.9822368615503,4.0,60.0,900.0,200.0,185.0,6,,15.0,5.480638923341991,6.866933284461882,12.391792587931526
P6970,753.9822368615503,4.0,60.0,900.0,200.0,185.0,8,,15.0,5.480638923341991,6.866933284461882,12.424593528758939
P6971,753.9822368615503,4.0,60.0,900.0,200.0,185.0,10,,15.0,5.480638923341991,6.866933284461882,12.447448965105444
P6972,753.9822368615503,4.0,60.0,900.0,300.0,285.0,6,,15.0,5.480638923341991,6.866933284461882,12.447311485113476
P6973,753.9822368615503,4.0,60.0,900.0,300.0,285.0,8,,15.0,5.480638923341991,6.866933284461882,12.478368200303988
P6974,753.9822368615503,4.0,60.0,900.0,300.0,285.0,10,,15.0,5.480638923341991,6.866933284461882,12.50003992462397
P6975,753.9822368615503,4.0,60.0,900.0,400.0,385.0,6,,15.0,5.480638923341991,6.866933284461882,12.614593081367344
P6976,753.9822368615503,4.0,60.0,900.0,400.0,385.0,8,,15.0,5.480638923341991,6.866933284461882,12.64125188362173
P6977,753.9822368615503,4.0,60.0,900.0,400.0,385.0,10,,15.0,5.480638923341991,6.866933284461882,12.659695972140415
P6978,753.9822368615503,4.0,60.0,1700.0,100.0,85.0,6,,15.0,5.480638923341991,6.866933284461882,12.657473052905384
P6979,753.9822368615503,4.0,60.0,1700.0,100.0,85.0,8,,15.0,5.480638923341991,6.866933284461882,12.679900204229567
P6980,753.9822368615503,4.0,60.0,1700.0,100.0,85.0,10,,15.0,5.480638923341991,6.866933284461882,12.6976512276337
P6981,753.9822368615503,4.0,60.0,1700.0,200.0,185.0,6,,15.0,5.480638923341991,6.866933284461882,12.705902031673151
P6982,753.9822368615503,4.0,60.0,1700.0,200.0,185.0,8,,15.0,5.480638923341991,6.866933284461882,12.727280190169276
P6983,753.9822368615503,4.0,60.0,1700.0,200.0,185.0,10,,15.0,5.480638923341991,6.866933284461882,12.744216699700175
P6984,753.9822368615503,4.0,60.0,1700.0,300.0,285.0,6,,15.0,5.480638923341991,6.866933284461882,12.750534185693919
P6985,753.9822368615503,4.0,60.0,1700.0,300.0,285.0,8,,15.0,5.480638923341991,6.866933284461882,12.770988648193038
P6986,753.9822368615503,4.0,60.0,1700.0,300.0,285.0,10,,15.0,5.480638923341991,6.866933284461882,12.787206675088287
P6987,753.9822368615503,4.0,60.0,1700.0,400.0,385.0,6,,15.0,5.480638923341991,6.866933284461882,12.898249355335674
P6988,753.9822368615503,4.0,60.0,1700.0,400.0,385.0,8,,15.0,5.480638923341991,6.866933284461882,12.91396557123596
P6989,753.9822368615503,4.0,60.0,1700.0,400.0,385.0,10,,15.0,5.480638923341991,6.866933284461882,12.930372018405365
P6990,753.9822368615503,4.0,60.0,2500.0,100.0,85.0,6,,15.0,5.480638923341991,6.866933284461882,12.834971929383842
P6991,753.9822368615503,4.0,60.0,2500.0,100.0,85.0,8,,15.0,5.480638923341991,6.866933284461882,12.851706221771336
P6992,753.9822368615503,4.0,60.0,2500.0,100.0,85.0,10,,15.0,5.480638923341991,6.866933284461882,12.869157447075072
P6993,753.9822368615503,4.0,60.0,2500.0,200.0,185.0,6,,15.0,5.480638923341991,6.866933284461882,12.875649208827515
