tag,length_ft,width_in,flow_tph,belt_surface_area,weight_kg
P8552,488.8888888888889,1977.777777777778,394.4444444444445,966913.5802469137,49940.0
P8553,488.8888888888889,1977.777777777778,438.8888888888889,966913.5802469137,49940.0
P8554,488.8888888888889,1977.777777777778,483.3333333333333,966913.5802469137,49940.0
P8555,488.8888888888889,1977.777777777778,527.7777777777778,966913.5802469137,50122.0
P8556,488.8888888888889,1977.777777777778,572.2222222222222,966913.5802469137,50122.0
P8557,488.8888888888889,1977.777777777778,616.6666666666666,966913.5802469137,50122.0
P8558,488.8888888888889,1977.777777777778,661.1111111111111,966913.5802469137,50258.0
P8559,488.8888888888889,1977.777777777778,705.5555555555555,966913.5802469137,50258.0
P8560,488.8888888888889,1977.777777777778,750.0,966913.5802469137,50575.0
P8561,488.8888888888889,2022.222222222222,350.0,988641.9753086419,50938.0
P8562,488.8888888888889,2022.222222222222,394.4444444444445,988641.9753086419,50938.0
P8563,488.8888888888889,2022.222222222222,438.8888888888889,988641.9753086419,50938.0
P8564,488.8888888888889,2022.222222222222,483.3333333333333,988641.9753086419,50938.0
P8565,488.8888888888889,2022.222222222222,527.7777777777778,988641.9753086419,51029.0
P8566,488.8888888888889,2022.222222222222,572.2222222222222,988641.9753086419,51029.0
P8567,488.8888888888889,2022.222222222222,616.6666666666666,988641.9753086419,51256.0
P8568,488.8888888888889,2022.222222222222,661.1111111111111,988641.9753086419,51256.0
P8569,488.8888888888889,2022.222222222222,705.5555555555555,988641.9753086419,51573.0
P8570,488.8888888888889,2022.222222222222,750.0,988641.9753086419,51573.0
P8571,488.8888888888889,2066.666666666667,350.0,1010370.3703703706,51709.0
P8572,488.8888888888889,2066.666666666667,394.4444444444445,1010370.3703703706,51709.0
P8573,488.8888888888889,2066.666666666667,438.8888888888889,1010370.3703703706,51709.0
P8574,488.8888888888889,2066.666666666667,483.3333333333333,1010370.3703703706,51936.0
P8575,488.8888888888889,2066.666666666667,527.7777777777778,1010370.3703703706,51936.0
P8576,488.8888888888889,2066.666666666667,572.2222222222222,1010370.3703703706,52072.0
P8577,488.8888888888889,2066.666666666667,616.6666666666666,1010370.3703703706,52072.0
P8578,488.8888888888889,2066.666666666667,661.1111111111111,1010370.3703703706,52390.0
P8579,488.8888888888889,2066.666666666667,705.5555555555555,1010370.3703703706,52390.0
P8580,488.8888888888889,2066.666666666667,750.0,1010370.3703703706,52390.0
P8581,488.8888888888889,2111.111111111111,350.0,1032098.7654320986,52526.0
P8582,488.8888888888889,2111.111111111111,394.4444444444445,1032098.7654320986,52526.0
P8583,488.8888888888889,2111.111111111111,438.8888888888889,1032098.7654320986,52753.0
P8584,488.8888888888889,2111.111111111111,483.3333333333333,1032098.7654320986,52753.0
P8585,488.8888888888889,2111.111111111111,527.7777777777778,1032098.7654320986,52934.0
P8586,488.8888888888889,2111.111111111111,572.2222222222222,1032098.7654320986,52934.0
P8587,488.8888888888889,2111.111111111111,616.6666666666666,1032098.7654320986,52934.0
P8588,488.8888888888889,2111.111111111111,661.1111111111111,1032098.7654320986,53297.0
P8589,488.8888888888889,2111.111111111111,705.5555555555555,1032098.7654320986,53297.0
P8590,488.8888888888889,2111.111111111111,750.0,1032098.7654320986,53297.0
P8591,488.8888888888889,2155.555555555556,350.0,1053827.1604938274,53524.0
P8592,488.8888888888889,2155.555555555556,394.4444444444445,1053827.1604938274,53524.0
P8593,488.8888888888889,2155.555555555556,438.8888888888889,1053827.1604938274,53750.0
P8594,488.8888888888889,2155.555555555556,483.3333333333333,1053827.1604938274,53750.0
P8595,488.8888888888889,2155.555555555556,527.7777777777778,1053827.1604938274,53841.0
P8596,488.8888888888889,2155.555555555556,572.2222222222222,1053827.1604938274,53841.0
P8597,488.8888888888889,2155.555555555556,616.6666666666666,1053827.1604938274,54204.0
P8598,488.8888888888889,2155.555555555556,661.1111111111111,1053827.1604938274,54204.0
P8599,488.8888888888889,2155.555555555556,705.5555555555555,1053827.1604938274,54204.0
P8600,488.8888888888889,2155.555555555556,750.0,1053827.1604938274,54204.0
P8601,488.8888888888889,2200.0,350.0,1075555.5555555555,54340.0
P8602,488.8888888888889,2200.0,394.4444444444445,1075555.5555555555,54522.0
P8603,488.8888888888889,2200.0,438.8888888888889,1075555.5555555555,54522.0
P8604,488.8888888888889,2200.0,483.3333333333333,1075555.5555555555,54658.0
P8605,488.8888888888889,2200.0,527.7777777777778,1075555.5555555555,54658.0
P8606,488.8888888888889,2200.0,572.2222222222222,1075555.5555555555,55111.0
P8607,488.8888888888889,2200.0,616.6666666666666,1075555.5555555555,55111.0
P8608,488.8888888888889,2200.0,661.1111111111111,1075555.5555555555,55111.0
P8609,488.8888888888889,2200.0,705.5555555555555,1075555.5555555555,55111.0
P8610,488.8888888888889,2200.0,750.0,1075555.5555555555,55202.0
P8611,566.6666666666666,1800.0,350.0,1019999.9999999999,52934.0
P8612,566.6666666666666,1800.0,394.4444444444445,1019999.9999999999,52934.0
P8613,566.6666666666666,1800.0,438.8888888888889,1019999.9999999999,52934.0
P8614,566.6666666666666,1800.0,483.3333333333333,1019999.9999999999,53115.0
P8615,566.6666666666666,1800.0,527.7777777777778,1019999.9999999999,53115.0
P8616,566.6666666666666,1800.0,572.2222222222222,1019999.9999999999,53251.0
P8617,566.6666666666666,1800.0,616.6666666666666,1019999.9999999999,53614.0
P8618,566.6666666666666,1800.0,661.1111111111111,1019999.9999999999,53614.0
P8619,566.6666666666666,1800.0,705.5555555555555,1019999.9999999999,53614.0
P8620,566.6666666666666,1800.0,750.0,1019999.9999999999,53614.0
P8621,566.6666666666666,1844.444444444444,350.0,1045185.1851851848,54023.0
P8622,566.6666666666666,1844.444444444444,394.4444444444445,1045185.1851851848,54023.0
P8623,566.6666666666666,1844.444444444444,438.8888888888889,1045185.1851851848,54249.0
P8624,566.6666666666666,1844.444444444444,483.3333333333333,1045185.1851851848,54249.0
P8625,566.6666666666666,1844.444444444444,527.7777777777778,1045185.1851851848,54340.0
P8626,566.6666666666666,1844.444444444444,572.2222222222222,1045185.1851851848,54340.0
P8627,566.6666666666666,1844.444444444444,616.6666666666666,1045185.1851851848,54703.0
P8628,566.6666666666666,1844.444444444444,661.1111111111111,1045185.1851851848,54703.0
P8629,566.6666666666666,1844.444444444444,705.5555555555555,1045185.1851851848,54703.0
P8630,566.6666666666666,1844.444444444444,750.0,1045185.1851851848,54703.0
P8631,566.6666666666666,1888.888888888889,350.0,1070370.3703703703,55020.0
P8632,566.6666666666666,1888.888888888889,394.4444444444445,1070370.3703703703,55111.0
P8633,566.6666666666666,1888.888888888889,438.8888888888889,1070370.3703703703,55111.0
P8634,566.6666666666666,1888.888888888889,483.3333333333333,1070370.3703703703,55338.0
P8635,566.6666666666666,1888.888888888889,527.7777777777778,1070370.3703703703,55338.0
P8636,566.6666666666666,1888.888888888889,572.2222222222222,1070370.3703703703,55701.0
P8637,566.6666666666666,1888.888888888889,616.6666666666666,1070370.3703703703,55701.0
P8638,566.6666666666666,1888.888888888889,661.1111111111111,1070370.3703703703,55701.0
P8639,566.6666666666666,1888.888888888889,705.5555555555555,1070370.3703703703,55701.0
P8640,566.6666666666666,1888.888888888889,750.0,1070370.3703703703,55928.0
P8641,566.6666666666666,1933.333333333333,350.0,1095555.5555555553,56018.0
P8642,566.6666666666666,1933.333333333333,394.4444444444445,1095555.5555555553,56154.0
P8643,566.6666666666666,1933.333333333333,438.8888888888889,1095555.5555555553,56154.0
P8644,566.6666666666666,1933.333333333333,483.3333333333333,1095555.5555555553,56336.0
P8645,566.6666666666666,1933.333333333333,527.7777777777778,1095555.5555555553,56699.0
P8646,566.6666666666666,1933.333333333333,572.2222222222222,1095555.5555555553,56699.0
P8647,566.6666666666666,1933.333333333333,616.6666666666666,1095555.5555555553,56699.0
P8648,566.6666666666666,1933.333333333333,661.1111111111111,1095555.5555555553,56699.0
P8649,566.6666666666666,1933.333333333333,705.5555555555555,1095555.5555555553,56926.0
P8650,566.6666666666666,1933.333333333333,750.0,1095555.5555555553,56926.0
P8651,566.6666666666666,1977.777777777778,350.0,1120740.740740741,57152.0
P8652,566.6666666666666,1977.777777777778,394.4444444444445,1120740.740740741,57152.0
P8653,566.6666666666666,1977.777777777778,438.8888888888889,1120740.740740741,57334.0
P8654,566.6666666666666,1977.777777777778,483.3333333333333,1120740.740740741,57334.0
P8655,566.6666666666666,1977.777777777778,527.7777777777778,1120740.740740741,57697.0
P8656,566.6666666666666,1977.777777777778,572.2222222222222,1120740.740740741,57697.0
P8657,566.6666666666666,1977.777777777778,616.6666666666666,1120740.740740741,57697.0
P8658,566.6666666666666,1977.777777777778,661.1111111111111,1120740.740740741,57833.0
P8659,566.6666666666666,1977.777777777778,705.5555555555555,1120740.740740741,57833.0
P8660,566.6666666666666,1977.777777777778,750.0,1120740.740740741,57833.0
P8661,566.6666666666666,2022.222222222222,350.0,1145925.9259259256,58241.0
P8662,566.6666666666666,2022.222222222222,394.4444444444445,1145925.9259259256,58332.0
P8663,566.6666666666666,2022.222222222222,438.8888888888889,1145925.9259259256,58332.0
P8664,566.6666666666666,2022.222222222222,483.3333333333333,1145925.9259259256,58785.0
P8665,566.6666666666666,2022.222222222222,527.7777777777778,1145925.9259259256,58785.0
P8666,566.6666666666666,2022.222222222222,572.2222222222222,1145925.9259259256,58785.0
P8667,566.6666666666666,2022.222222222222,616.6666666666666,1145925.9259259256,58785.0
P8668,566.6666666666666,2022.222222222222,661.1111111111111,1145925.9259259256,58921.0
P8669,566.6666666666666,2022.222222222222,705.5555555555555,1145925.9259259256,58921.0
P8670,566.6666666666666,2022.222222222222,750.0,1145925.9259259256,59148.0
P8671,566.6666666666666,2066.666666666667,350.0,1171111.1111111112,59375.0
P8672,566.6666666666666,2066.666666666667,394.4444444444445,1171111.1111111112,59375.0
P8673,566.6666666666666,2066.666666666667,438.8888888888889,1171111.1111111112,59692.0
P8674,566.6666666666666,2066.666666666667,483.3333333333333,1171111.1111111112,59692.0
P8675,566.6666666666666,2066.666666666667,527.7777777777778,1171111.1111111112,59692.0
P8676,566.6666666666666,2066.666666666667,572.2222222222222,1171111.1111111112,59692.0
P8677,566.6666666666666,2066.666666666667,616.6666666666666,1171111.1111111112,59919.0
P8678,566.6666666666666,2066.666666666667,661.1111111111111,1171111.1111111112,59919.0
P8679,566.6666666666666,2066.666666666667,705.5555555555555,1171111.1111111112,60146.0
P8680,566.6666666666666,2066.666666666667,750.0,1171111.1111111112,60146.0
P8681,566.6666666666666,2111.111111111111,350.0,1196296.2962962962,60373.0
P8682,566.6666666666666,2111.111111111111,394.4444444444445,1196296.2962962962,60373.0
P8683,566.6666666666666,2111.111111111111,438.8888888888889,1196296.2962962962,60690.0
P8684,566.6666666666666,2111.111111111111,483.3333333333333,1196296.2962962962,60690.0
P8685,566.6666666666666,2111.111111111111,527.7777777777778,1196296.2962962962,60690.0
P8686,566.6666666666666,2111.111111111111,572.2222222222222,1196296.2962962962,60917.0
P8687,566.6666666666666,2111.111111111111,616.6666666666666,1196296.2962962962,60917.0
P8688,566.6666666666666,2111.111111111111,661.1111111111111,1196296.2962962962,61144.0
P8689,566.6666666666666,2111.111111111111,705.5555555555555,1196296.2962962962,61144.0
P8690,566.6666666666666,2111.111111111111,750.0,1196296.2962962962,61144.0
P8691,566.6666666666666,2155.555555555556,350.0,1221481.4814814818,61461.0
P8692,566.6666666666666,2155.555555555556,394.4444444444445,1221481.4814814818,61779.0
P8693,566.6666666666666,2155.555555555556,438.8888888888889,1221481.4814814818,61779.0
P8694,566.6666666666666,2155.555555555556,483.3333333333333,1221481.4814814818,61779.0
P8695,566.6666666666666,2155.555555555556,527.7777777777778,1221481.4814814818,62006.0
P8696,566.6666666666666,2155.555555555556,572.2222222222222,1221481.4814814818,62006.0
P8697,566.6666666666666,2155.555555555556,616.6666666666666,1221481.4814814818,62006.0
P8698,566.6666666666666,2155.555555555556,661.1111111111111,1221481.4814814818,62142.0
P8699,566.6666666666666,2155.555555555556,705.5555555555555,1221481.4814814818,62142.0
P8700,566.6666666666666,2155.555555555556,750.0,1221481.4814814818,62369.0
P8701,566.6666666666666,2200.0,350.0,1246666.6666666665,62686.0
P8702,566.6666666666666,2200.0,394.4444444444445,1246666.6666666665,62686.0
P8703,566.6666666666666,2200.0,438.8888888888889,1246666.6666666665,62686.0
P8704,566.6666666666666,2200.0,483.3333333333333,1246666.6666666665,62686.0
P8705,566.6666666666666,2200.0,527.7777777777778,1246666.6666666665,62913.0
P8706,566.6666666666666,2200.0,572.2222222222222,1246666.6666666665,62913.0
P8707,566.6666666666666,2200.0,616.6666666666666,1246666.6666666665,63140.0
P8708,566.6666666666666,2200.0,661.1111111111111,1246666.6666666665,63140.0
P8709,566.6666666666666,2200.0,705.5555555555555,1246666.6666666665,63367.0
P8710,566.6666666666666,2200.0,750.0,1246666.6666666665,63367.0
P8711,644.4444444444443,1800.0,350.0,1159999.9999999998,59647.0
P8712,644.4444444444443,1800.0,394.4444444444445,1159999.9999999998,59738.0
P8713,644.4444444444443,1800.0,438.8888888888889,1159999.9999999998,59738.0
P8714,644.4444444444443,1800.0,483.3333333333333,1159999.9999999998,60101.0
P8715,644.4444444444443,1800.0,527.7777777777778,1159999.9999999998,60101.0
P8716,644.4444444444443,1800.0,572.2222222222222,1159999.9999999998,60101.0
P8717,644.4444444444443,1800.0,616.6666666666666,1159999.9999999998,60327.0
P8718,644.4444444444443,1800.0,661.1111111111111,1159999.9999999998,60327.0
P8719,644.4444444444443,1800.0,705.5555555555555,1159999.9999999998,60554.0
P8720,644.4444444444443,1800.0,750.0,1159999.9999999998,60554.0
P8721,644.4444444444443,1844.444444444444,350.0,1188641.9753086413,61053.0
P8722,644.4444444444443,1844.444444444444,394.4444444444445,1188641.9753086413,61053.0
P8723,644.4444444444443,1844.444444444444,438.8888888888889,1188641.9753086413,61371.0
P8724,644.4444444444443,1844.444444444444,483.3333333333333,1188641.9753086413,61371.0
P8725,644.4444444444443,1844.444444444444,527.7777777777778,1188641.9753086413,61371.0
P8726,644.4444444444443,1844.444444444444,572.2222222222222,1188641.9753086413,61598.0
P8727,644.4444444444443,1844.444444444444,616.6666666666666,1188641.9753086413,61598.0
P8728,644.4444444444443,1844.444444444444,661.1111111111111,1188641.9753086413,61734.0
P8729,644.4444444444443,1844.444444444444,705.5555555555555,1188641.9753086413,61734.0
P8730,644.4444444444443,1844.444444444444,750.0,1188641.9753086413,61960.0
P8731,644.4444444444443,1888.888888888889,350.0,1217283.9506172838,62142.0
P8732,644.4444444444443,1888.888888888889,394.4444444444445,1217283.9506172838,62505.0
P8733,644.4444444444443,1888.888888888889,438.8888888888889,1217283.9506172838,62505.0
P8734,644.4444444444443,1888.888888888889,483.3333333333333,1217283.9506172838,62505.0
P8735,644.4444444444443,1888.888888888889,527.7777777777778,1217283.9506172838,62731.0
P8736,644.4444444444443,1888.888888888889,572.2222222222222,1217283.9506172838,62731.0
P8737,644.4444444444443,1888.888888888889,616.6666666666666,1217283.9506172838,62913.0
P8738,644.4444444444443,1888.888888888889,661.1111111111111,1217283.9506172838,62913.0
P8739,644.4444444444443,1888.888888888889,705.5555555555555,1217283.9506172838,63049.0
P8740,644.4444444444443,1888.888888888889,750.0,1217283.9506172838,63049.0
P8741,644.4444444444443,1933.333333333333,350.0,1245925.9259259256,63593.0
P8742,644.4444444444443,1933.333333333333,394.4444444444445,1245925.9259259256,63593.0
P8743,644.4444444444443,1933.333333333333,438.8888888888889,1245925.9259259256,63593.0
P8744,644.4444444444443,1933.333333333333,483.3333333333333,1245925.9259259256,63593.0
P8745,644.4444444444443,1933.333333333333,527.7777777777778,1245925.9259259256,63820.0
P8746,644.4444444444443,1933.333333333333,572.2222222222222,1245925.9259259256,63820.0
P8747,644.4444444444443,1933.333333333333,616.6666666666666,1245925.9259259256,64047.0
P8748,644.4444444444443,1933.333333333333,661.1111111111111,1245925.9259259256,64047.0
P8749,644.4444444444443,1933.333333333333,705.5555555555555,1245925.9259259256,64138.0
P8750,644.4444444444443,1933.333333333333,750.0,1245925.9259259256,64138.0
P8751,644.4444444444443,1977.777777777778,350.0,1274567.9012345679,64682.0
P8752,644.4444444444443,1977.777777777778,394.4444444444445,1274567.9012345679,64682.0
P8753,644.4444444444443,1977.777777777778,438.8888888888889,1274567.9012345679,64682.0
P8754,644.4444444444443,1977.777777777778,483.3333333333333,1274567.9012345679,64909.0
P8755,644.4444444444443,1977.777777777778,527.7777777777778,1274567.9012345679,64909.0
P8756,644.4444444444443,1977.777777777778,572.2222222222222,1274567.9012345679,65136.0
P8757,644.4444444444443,1977.777777777778,616.6666666666666,1274567.9012345679,65136.0
P8758,644.4444444444443,1977.777777777778,661.1111111111111,1274567.9012345679,65362.0
P8759,644.4444444444443,1977.777777777778,705.5555555555555,1274567.9012345679,65362.0
P8760,644.4444444444443,1977.777777777778,750.0,1274567.9012345679,65589.0
P8761,644.4444444444443,2022.222222222222,350.0,1303209.8765432094,65907.0
P8762,644.4444444444443,2022.222222222222,394.4444444444445,1303209.8765432094,65907.0
P8763,644.4444444444443,2022.222222222222,438.8888888888889,1303209.8765432094,66133.0
P8764,644.4444444444443,2022.222222222222,483.3333333333333,1303209.8765432094,66133.0
P8765,644.4444444444443,2022.222222222222,527.7777777777778,1303209.8765432094,66315.0
P8766,644.4444444444443,2022.222222222222,572.2222222222222,1303209.8765432094,66315.0
P8767,644.4444444444443,2022.222222222222,616.6666666666666,1303209.8765432094,66542.0
P8768,644.4444444444443,2022.222222222222,661.1111111111111,1303209.8765432094,66542.0
P8769,644.4444444444443,2022.222222222222,705.5555555555555,1303209.8765432094,66768.0
P8770,644.4444444444443,2022.222222222222,750.0,1303209.8765432094,66768.0
P8771,644.4444444444443,2066.666666666667,350.0,1331851.851851852,66995.0
P8772,644.4444444444443,2066.666666666667,394.4444444444445,1331851.851851852,66995.0
P8773,644.4444444444443,2066.666666666667,438.8888888888889,1331851.851851852,67222.0
P8774,644.4444444444443,2066.666666666667,483.3333333333333,1331851.851851852,67449.0
P8775,644.4444444444443,2066.666666666667,527.7777777777778,1331851.851851852,67449.0
P8776,644.4444444444443,2066.666666666667,572.2222222222222,1331851.851851852,67630.0
P8777,644.4444444444443,2066.666666666667,616.6666666666666,1331851.851851852,67630.0
P8778,644.4444444444443,2066.666666666667,661.1111111111111,1331851.851851852,67857.0
P8779,644.4444444444443,2066.666666666667,705.5555555555555,1331851.851851852,67857.0
P8780,644.4444444444443,2066.666666666667,750.0,1331851.851851852,67857.0
P8781,644.4444444444443,2111.111111111111,350.0,1360493.8271604935,68084.0
P8782,644.4444444444443,2111.111111111111,394.4444444444445,1360493.8271604935,68311.0
P8783,644.4444444444443,2111.111111111111,438.8888888888889,1360493.8271604935,68311.0
P8784,644.4444444444443,2111.111111111111,483.3333333333333,1360493.8271604935,68537.0
P8785,644.4444444444443,2111.111111111111,527.7777777777778,1360493.8271604935,68537.0
P8786,644.4444444444443,2111.111111111111,572.2222222222222,1360493.8271604935,68764.0
P8787,644.4444444444443,2111.111111111111,616.6666666666666,1360493.8271604935,68764.0
P8788,644.4444444444443,2111.111111111111,661.1111111111111,1360493.8271604935,68991.0
P8789,644.4444444444443,2111.111111111111,705.5555555555555,1360493.8271604935,68991.0
P8790,644.4444444444443,2111.111111111111,750.0,1360493.8271604935,69445.0
P8791,644.4444444444443,2155.555555555556,350.0,1389135.802469136,69490.0
P8792,644.4444444444443,2155.555555555556,394.4444444444445,1389135.802469136,69490.0
P8793,644.4444444444443,2155.555555555556,438.8888888888889,1389135.802469136,69717.0
P8794,644.4444444444443,2155.555555555556,483.3333333333333,1389135.802469136,69717.0
P8795,644.4444444444443,2155.555555555556,527.7777777777778,1389135.802469136,69944.0
P8796,644.4444444444443,2155.555555555556,572.2222222222222,1389135.802469136,69944.0
P8797,644.4444444444443,2155.555555555556,616.6666666666666,1389135.802469136,70170.0
P8798,644.4444444444443,2155.555555555556,661.1111111111111,1389135.802469136,70170.0
P8799,644.4444444444443,2155.555555555556,705.5555555555555,1389135.802469136,70715.0
P8800,644.4444444444443,2155.555555555556,750.0,1389135.802469136,70715.0
P8801,644.4444444444443,2200.0,350.0,1417777.7777777775,70624.0
P8802,644.4444444444443,2200.0,394.4444444444445,1417777.7777777775,70851.0
P8803,644.4444444444443,2200.0,438.8888888888889,1417777.7777777775,70851.0
P8804,644.4444444444443,2200.0,483.3333333333333,1417777.7777777775,71032.0
P8805,644.4444444444443,2200.0,527.7777777777778,1417777.7777777775,71032.0
P8806,644.4444444444443,2200.0,572.2222222222222,1417777.7777777775,71259.0
P8807,644.4444444444443,2200.0,616.6666666666666,1417777.7777777775,71259.0
P8808,644.4444444444443,2200.0,661.1111111111111,1417777.7777777775,71803.0
P8809,644.4444444444443,2200.0,705.5555555555555,1417777.7777777775,71803.0
P8810,644.4444444444443,2200.0,750.0,1417777.7777777775,71803.0
P8811,722.2222222222222,1800.0,350.0,1300000.0,66587.0
P8812,722.2222222222222,1800.0,394.4444444444445,1300000.0,66587.0
P8813,722.2222222222222,1800.0,438.8888888888889,1300000.0,66814.0
P8814,722.2222222222222,1800.0,483.3333333333333,1300000.0,66814.0
P8815,722.2222222222222,1800.0,527.7777777777778,1300000.0,67041.0
P8816,722.2222222222222,1800.0,572.2222222222222,1300000.0,67041.0
P8817,722.2222222222222,1800.0,616.6666666666666,1300000.0,67267.0
P8818,722.2222222222222,1800.0,661.1111111111111,1300000.0,67267.0
P8819,722.2222222222222,1800.0,705.5555555555555,1300000.0,67494.0
P8820,722.2222222222222,1800.0,750.0,1300000.0,67494.0
P8821,722.2222222222222,1844.444444444444,350.0,1332098.7654320982,67993.0
P8822,722.2222222222222,1844.444444444444,394.4444444444445,1332098.7654320982,67993.0
P8823,722.2222222222222,1844.444444444444,438.8888888888889,1332098.7654320982,68220.0
P8824,722.2222222222222,1844.444444444444,483.3333333333333,1332098.7654320982,68311.0
P8825,722.2222222222222,1844.444444444444,527.7777777777778,1332098.7654320982,68311.0
P8826,722.2222222222222,1844.444444444444,572.2222222222222,1332098.7654320982,68537.0
P8827,722.2222222222222,1844.444444444444,616.6666666666666,1332098.7654320982,68537.0
P8828,722.2222222222222,1844.444444444444,661.1111111111111,1332098.7654320982,68764.0
P8829,722.2222222222222,1844.444444444444,705.5555555555555,1332098.7654320982,68764.0
P8830,722.2222222222222,1844.444444444444,750.0,1332098.7654320982,69309.0
P8831,722.2222222222222,1888.888888888889,350.0,1364197.5308641975,69172.0
P8832,722.2222222222222,1888.888888888889,394.4444444444445,1364197.5308641975,69399.0
P8833,722.2222222222222,1888.888888888889,438.8888888888889,1364197.5308641975,69399.0
P8834,722.2222222222222,1888.888888888889,483.3333333333333,1364197.5308641975,69626.0
P8835,722.2222222222222,1888.888888888889,527.7777777777778,1364197.5308641975,69626.0
P8836,722.2222222222222,1888.888888888889,572.2222222222222,1364197.5308641975,69853.0
P8837,722.2222222222222,1888.888888888889,616.6666666666666,1364197.5308641975,70080.0
P8838,722.2222222222222,1888.888888888889,661.1111111111111,1364197.5308641975,70080.0
P8839,722.2222222222222,1888.888888888889,705.5555555555555,1364197.5308641975,70533.0
P8840,722.2222222222222,1888.888888888889,750.0,1364197.5308641975,70533.0
P8841,722.2222222222222,1933.333333333333,350.0,1396296.296296296,70624.0
P8842,722.2222222222222,1933.333333333333,394.4444444444445,1396296.296296296,70624.0
P8843,722.2222222222222,1933.333333333333,438.8888888888889,1396296.296296296,70851.0
P8844,722.2222222222222,1933.333333333333,483.3333333333333,1396296.296296296,70851.0
P8845,722.2222222222222,1933.333333333333,527.7777777777778,1396296.296296296,71032.0
P8846,722.2222222222222,1933.333333333333,572.2222222222222,1396296.296296296,71032.0
P8847,722.2222222222222,1933.333333333333,616.6666666666666,1396296.296296296,71259.0
P8848,722.2222222222222,1933.333333333333,661.1111111111111,1396296.296296296,71259.0
P8849,722.2222222222222,1933.333333333333,705.5555555555555,1396296.296296296,71803.0
P8850,722.2222222222222,1933.333333333333,750.0,1396296.296296296,71803.0
P8851,722.2222222222222,1977.777777777778,350.0,1428395.061728395,71894.0
P8852,722.2222222222222,1977.777777777778,394.4444444444445,1428395.061728395,72121.0
P8853,722.2222222222222,1977.777777777778,438.8888888888889,1428395.061728395,72121.0
P8854,722.2222222222222,1977.777777777778,483.3333333333333,1428395.061728395,72348.0
P8855,722.2222222222222,1977.777777777778,527.7777777777778,1428395.061728395,72348.0
P8856,722.2222222222222,1977.777777777778,572.2222222222222,1428395.061728395,72574.0
P8857,722.2222222222222,1977.777777777778,616.6666666666666,1428395.061728395,72574.0
P8858,722.2222222222222,1977.777777777778,661.1111111111111,1428395.061728395,73028.0
P8859,722.2222222222222,1977.777777777778,705.5555555555555,1428395.061728395,73028.0
P8860,722.2222222222222,1977.777777777778,750.0,1428395.061728395,73028.0
P8861,722.2222222222222,2022.222222222222,350.0,1460493.8271604935,73209.0
P8862,722.2222222222222,2022.222222222222,394.4444444444445,1460493.8271604935,73436.0
P8863,722.2222222222222,2022.222222222222,438.8888888888889,1460493.8271604935,73663.0
P8864,722.2222222222222,2022.222222222222,483.3333333333333,1460493.8271604935,73663.0
P8865,722.2222222222222,2022.222222222222,527.7777777777778,1460493.8271604935,73890.0
P8866,722.2222222222222,2022.222222222222,572.2222222222222,1460493.8271604935,73890.0
P8867,722.2222222222222,2022.222222222222,616.6666666666666,1460493.8271604935,74434.0
P8868,722.2222222222222,2022.222222222222,661.1111111111111,1460493.8271604935,74434.0
P8869,722.2222222222222,2022.222222222222,705.5555555555555,1460493.8271604935,74434.0
P8870,722.2222222222222,2022.222222222222,750.0,1460493.8271604935,74434.0
P8871,722.2222222222222,2066.666666666667,350.0,1492592.5925925928,74752.0
P8872,722.2222222222222,2066.666666666667,394.4444444444445,1492592.5925925928,74752.0
P8873,722.2222222222222,2066.666666666667,438.8888888888889,1492592.5925925928,74842.0
P8874,722.2222222222222,2066.666666666667,483.3333333333333,1492592.5925925928,75160.0
P8875,722.2222222222222,2066.666666666667,527.7777777777778,1492592.5925925928,75160.0
P8876,722.2222222222222,2066.666666666667,572.2222222222222,1492592.5925925928,75613.0
P8877,722.2222222222222,2066.666666666667,616.6666666666666,1492592.5925925928,75613.0
P8878,722.2222222222222,2066.666666666667,661.1111111111111,1492592.5925925928,75613.0
P8879,722.2222222222222,2066.666666666667,705.5555555555555,1492592.5925925928,75613.0
P8880,722.2222222222222,2066.666666666667,750.0,1492592.5925925928,75613.0
P8881,722.2222222222222,2111.111111111111,350.0,1524691.358024691,75931.0
P8882,722.2222222222222,2111.111111111111,394.4444444444445,1524691.358024691,76158.0
P8883,722.2222222222222,2111.111111111111,438.8888888888889,1524691.358024691,76158.0
P8884,722.2222222222222,2111.111111111111,483.3333333333333,1524691.358024691,76385.0
P8885,722.2222222222222,2111.111111111111,527.7777777777778,1524691.358024691,76385.0
P8886,722.2222222222222,2111.111111111111,572.2222222222222,1524691.358024691,76838.0
P8887,722.2222222222222,2111.111111111111,616.6666666666666,1524691.358024691,76838.0
P8888,722.2222222222222,2111.111111111111,661.1111111111111,1524691.358024691,76838.0
P8889,722.2222222222222,2111.111111111111,705.5555555555555,1524691.358024691,76838.0
P8890,722.2222222222222,2111.111111111111,750.0,1524691.358024691,77473.0
P8891,722.2222222222222,2155.555555555556,350.0,1556790.1234567903,77473.0
P8892,722.2222222222222,2155.555555555556,394.4444444444445,1556790.1234567903,77473.0
P8893,722.2222222222222,2155.555555555556,438.8888888888889,1556790.1234567903,77655.0
P8894,722.2222222222222,2155.555555555556,483.3333333333333,1556790.1234567903,77655.0
P8895,722.2222222222222,2155.555555555556,527.7777777777778,1556790.1234567903,78244.0
P8896,722.2222222222222,2155.555555555556,572.2222222222222,1556790.1234567903,78244.0
