tag,heat_area,tube_des_pres,tube_out_diameter,tube_len,shell_diameter,weight_kg
P7427,40.84,6666.666666666667,16.0,2.5,462.5,2400.0
P7428,52.28,6666.666666666667,16.0,3.2,462.5,2600.0
P7429,63.71,6666.666666666667,16.0,3.9,462.5,2800.0
P7430,75.15,6666.666666666667,16.0,4.6,462.5,3200.0
P7431,86.58,6666.666666666667,16.0,5.3,462.5,3400.0
P7432,98.02,6666.666666666667,16.0,6.0,462.5,3600.0
P7433,38.92,6666.666666666667,16.8,2.5,462.5,2400.0
P7434,49.82,6666.666666666667,16.8,3.2,462.5,2600.0
P7435,60.72,6666.666666666667,16.8,3.9,462.5,2800.0
P7436,71.62,6666.666666666667,16.8,4.6,462.5,3200.0
P7437,82.52,6666.666666666667,16.8,5.3,462.5,3400.0
P7438,93.42,6666.666666666667,16.8,6.0,462.5,3600.0
P7439,37.05,6666.666666666667,17.6,2.5,462.5,2400.0
P7440,47.42,6666.666666666667,17.6,3.2,462.5,2600.0
P7441,57.79,6666.666666666667,17.6,3.9,462.5,2800.0
P7442,68.16,6666.666666666667,17.6,4.6,462.5,3200.0
P7443,78.54,6666.666666666667,17.6,5.3,462.5,3400.0
P7444,88.91,6666.666666666667,17.6,6.0,462.5,3600.0
P7445,35.55,6666.666666666667,18.4,2.5,462.5,2400.0
P7446,45.5,6666.666666666667,18.4,3.2,462.5,2600.0
P7447,55.46,6666.666666666667,18.4,3.9,462.5,2800.0
P7448,65.41,6666.666666666667,18.4,4.6,462.5,3000.0
P7449,75.37,6666.666666666667,18.4,5.3,462.5,3200.0
P7450,85.32,6666.666666666667,18.4,6.0,462.5,3600.0
P7451,34.08,6666.666666666667,19.2,2.5,462.5,2400.0
P7452,43.62,6666.666666666667,19.2,3.2,462.5,2600.0
P7453,53.16,6666.666666666667,19.2,3.9,462.5,2800.0
P7454,62.71,6666.666666666667,19.2,4.6,462.5,3000.0
P7455,72.25,6666.666666666667,19.2,5.3,462.5,3200.0
P7456,81.79,6666.666666666667,19.2,6.0,462.5,3400.0
P7457,32.67,6666.666666666667,20.0,2.5,462.5,2400.0
P7458,41.82,6666.666666666667,20.0,3.2,462.5,2600.0
P7459,50.97,6666.666666666667,20.0,3.9,462.5,2800.0
P7460,60.12,6666.666666666667,20.0,4.6,462.5,3000.0
P7461,69.27,6666.666666666667,20.0,5.3,462.5,3200.0
P7462,78.41,6666.666666666667,20.0,6.0,462.5,3400.0
P7463,49.89,6666.666666666667,16.0,2.5,508.3333333333334,2800.0
P7464,63.86,6666.666666666667,16.0,3.2,508.3333333333334,3000.0
P7465,77.83,6666.666666666667,16.0,3.9,508.3333333333334,3400.0
P7466,91.79,6666.666666666667,16.0,4.6,508.3333333333334,3800.0
P7467,105.76,6666.666666666667,16.0,5.3,508.3333333333334,4000.0
P7468,119.73,6666.666666666667,16.0,6.0,508.3333333333334,4200.0
P7469,47.5,6666.666666666667,16.8,2.5,508.3333333333334,2800.0
P7470,60.8,6666.666666666667,16.8,3.2,508.3333333333334,3000.0
P7471,74.1,6666.666666666667,16.8,3.9,508.3333333333334,3400.0
P7472,87.4,6666.666666666667,16.8,4.6,508.3333333333334,3600.0
P7473,100.7,6666.666666666667,16.8,5.3,508.3333333333334,4000.0
P7474,114.0,6666.666666666667,16.8,6.0,508.3333333333334,4200.0
P7475,45.34,6666.666666666667,17.6,2.5,508.3333333333334,2800.0
P7476,58.03,6666.666666666667,17.6,3.2,508.3333333333334,3000.0
P7477,70.73,6666.666666666667,17.6,3.9,508.3333333333334,3200.0
P7478,83.42,6666.666666666667,17.6,4.6,508.3333333333334,3600.0
P7479,96.12,6666.666666666667,17.6,5.3,508.3333333333334,4000.0
P7480,108.81,6666.666666666667,17.6,6.0,508.3333333333334,4200.0
P7481,43.35,6666.666666666667,18.4,2.5,508.3333333333334,2800.0
P7482,55.49,6666.666666666667,18.4,3.2,508.3333333333334,3000.0
P7483,67.63,6666.666666666667,18.4,3.9,508.3333333333334,3200.0
P7484,79.77,6666.666666666667,18.4,4.6,508.3333333333334,3600.0
P7485,91.91,6666.666666666667,18.4,5.3,508.3333333333334,3800.0
P7486,104.05,6666.666666666667,18.4,6.0,508.3333333333334,4200.0
P7487,41.47,6666.666666666667,19.2,2.5,508.3333333333334,2800.0
P7488,53.08,6666.666666666667,19.2,3.2,508.3333333333334,3000.0
P7489,64.69,6666.666666666667,19.2,3.9,508.3333333333334,3200.0
P7490,76.3,6666.666666666667,19.2,4.6,508.3333333333334,3600.0
P7491,87.91,6666.666666666667,19.2,5.3,508.3333333333334,3800.0
P7492,99.53,6666.666666666667,19.2,6.0,508.3333333333334,4000.0
P7493,39.9,6666.666666666667,20.0,2.5,508.3333333333334,2800.0
P7494,51.07,6666.666666666667,20.0,3.2,508.3333333333334,3000.0
P7495,62.24,6666.666666666667,20.0,3.9,508.3333333333334,3200.0
P7496,73.41,6666.666666666667,20.0,4.6,508.3333333333334,3600.0
P7497,84.58,6666.666666666667,20.0,5.3,508.3333333333334,3800.0
P7498,95.76,6666.666666666667,20.0,6.0,508.3333333333334,4000.0
P7499,59.82,6666.666666666667,16.0,2.5,554.1666666666667,3200.0
P7500,76.56,6666.666666666667,16.0,3.2,554.1666666666667,3600.0
P7501,93.31,6666.666666666667,16.0,3.9,554.1666666666667,4000.0
P7502,110.06,6666.666666666667,16.0,4.6,554.1666666666667,4400.0
P7503,126.81,6666.666666666667,16.0,5.3,554.1666666666667,4800.0
P7504,143.56,6666.666666666667,16.0,6.0,554.1666666666667,5000.0
P7505,56.87,6666.666666666667,16.8,2.5,554.1666666666667,3200.0
P7506,72.79,6666.666666666667,16.8,3.2,554.1666666666667,3600.0
P7507,88.72,6666.666666666667,16.8,3.9,554.1666666666667,3800.0
P7508,104.64,6666.666666666667,16.8,4.6,554.1666666666667,4400.0
P7509,120.56,6666.666666666667,16.8,5.3,554.1666666666667,4600.0
P7510,136.49,6666.666666666667,16.8,6.0,554.1666666666667,5000.0
P7511,54.32,6666.666666666667,17.6,2.5,554.1666666666667,3200.0
P7512,69.54,6666.666666666667,17.6,3.2,554.1666666666667,3600.0
P7513,84.75,6666.666666666667,17.6,3.9,554.1666666666667,3800.0
P7514,99.96,6666.666666666667,17.6,4.6,554.1666666666667,4200.0
P7515,115.17,6666.666666666667,17.6,5.3,554.1666666666667,4600.0
P7516,130.38,6666.666666666667,17.6,6.0,554.1666666666667,4800.0
P7517,52.02,6666.666666666667,18.4,2.5,554.1666666666667,3200.0
P7518,66.59,6666.666666666667,18.4,3.2,554.1666666666667,3600.0
P7519,81.16,6666.666666666667,18.4,3.9,554.1666666666667,3800.0
P7520,95.73,6666.666666666667,18.4,4.6,554.1666666666667,4200.0
P7521,110.29,6666.666666666667,18.4,5.3,554.1666666666667,4600.0
P7522,124.86,6666.666666666667,18.4,6.0,554.1666666666667,4800.0
P7523,49.76,6666.666666666667,19.2,2.5,554.1666666666667,3200.0
P7524,63.7,6666.666666666667,19.2,3.2,554.1666666666667,3400.0
P7525,77.63,6666.666666666667,19.2,3.9,554.1666666666667,3800.0
P7526,91.56,6666.666666666667,19.2,4.6,554.1666666666667,4200.0
P7527,105.5,6666.666666666667,19.2,5.3,554.1666666666667,4400.0
P7528,119.43,6666.666666666667,19.2,6.0,554.1666666666667,4800.0
P7529,47.75,6666.666666666667,20.0,2.5,554.1666666666667,3200.0
P7530,61.12,6666.666666666667,20.0,3.2,554.1666666666667,3400.0
P7531,74.49,6666.666666666667,20.0,3.9,554.1666666666667,3800.0
P7532,87.86,6666.666666666667,20.0,4.6,554.1666666666667,4200.0
P7533,101.23,6666.666666666667,20.0,5.3,554.1666666666667,4400.0
P7534,114.61,6666.666666666667,20.0,6.0,554.1666666666667,4800.0
P7535,70.62,6666.666666666667,16.0,2.5,600.0,3800.0
P7536,90.4,6666.666666666667,16.0,3.2,600.0,4000.0
P7537,110.17,6666.666666666667,16.0,3.9,600.0,4400.0
P7538,129.95,6666.666666666667,16.0,4.6,600.0,5000.0
P7539,149.72,6666.666666666667,16.0,5.3,600.0,5400.0
P7540,169.5,6666.666666666667,16.0,6.0,600.0,5600.0
P7541,67.16,6666.666666666667,16.8,2.5,600.0,3800.0
P7542,85.97,6666.666666666667,16.8,3.2,600.0,4000.0
P7543,104.77,6666.666666666667,16.8,3.9,600.0,4400.0
P7544,123.58,6666.666666666667,16.8,4.6,600.0,5000.0
P7545,142.38,6666.666666666667,16.8,5.3,600.0,5200.0
P7546,161.19,6666.666666666667,16.8,6.0,600.0,5600.0
P7547,64.14,6666.666666666667,17.6,2.5,600.0,3600.0
P7548,82.1,6666.666666666667,17.6,3.2,600.0,4000.0
P7549,100.06,6666.666666666667,17.6,3.9,600.0,4400.0
P7550,118.02,6666.666666666667,17.6,4.6,600.0,4800.0
P7551,135.97,6666.666666666667,17.6,5.3,600.0,5200.0
P7552,153.93,6666.666666666667,17.6,6.0,600.0,5600.0
P7553,61.42,6666.666666666667,18.4,2.5,600.0,3600.0
P7554,78.62,6666.666666666667,18.4,3.2,600.0,4000.0
P7555,95.81,6666.666666666667,18.4,3.9,600.0,4400.0
P7556,113.01,6666.666666666667,18.4,4.6,600.0,4800.0
P7557,130.21,6666.666666666667,18.4,5.3,600.0,5200.0
P7558,147.4,6666.666666666667,18.4,6.0,600.0,5400.0
P7559,58.81,6666.666666666667,19.2,2.5,600.0,3800.0
P7560,75.28,6666.666666666667,19.2,3.2,600.0,4000.0
P7561,91.74,6666.666666666667,19.2,3.9,600.0,4400.0
P7562,108.21,6666.666666666667,19.2,4.6,600.0,4800.0
P7563,124.68,6666.666666666667,19.2,5.3,600.0,5200.0
P7564,141.15,6666.666666666667,19.2,6.0,600.0,5600.0
P7565,56.39,6666.666666666667,20.0,2.5,600.0,3800.0
P7566,72.18,6666.666666666667,20.0,3.2,600.0,4000.0
P7567,87.97,6666.666666666667,20.0,3.9,600.0,4400.0
P7568,103.76,6666.666666666667,20.0,4.6,600.0,4800.0
P7569,119.55,6666.666666666667,20.0,5.3,600.0,5200.0
P7570,135.34,6666.666666666667,20.0,6.0,600.0,5400.0
P7571,19.23,7333.333333333333,16.0,2.5,325.0,1340.0
P7572,24.61,7333.333333333333,16.0,3.2,325.0,1460.0
P7573,29.99,7333.333333333333,16.0,3.9,325.0,1580.0
P7574,35.38,7333.333333333333,16.0,4.6,325.0,1780.0
P7575,40.76,7333.333333333333,16.0,5.3,325.0,1920.0
P7576,46.14,7333.333333333333,16.0,6.0,325.0,2000.0
P7577,18.21,7333.333333333333,16.8,2.5,325.0,1320.0
P7578,23.31,7333.333333333333,16.8,3.2,325.0,1440.0
P7579,28.41,7333.333333333333,16.8,3.9,325.0,1560.0
P7580,33.5,7333.333333333333,16.8,4.6,325.0,1760.0
P7581,38.6,7333.333333333333,16.8,5.3,325.0,1900.0
P7582,43.7,7333.333333333333,16.8,6.0,325.0,2000.0
P7583,17.42,7333.333333333333,17.6,2.5,325.0,1320.0
P7584,22.29,7333.333333333333,17.6,3.2,325.0,1440.0
P7585,27.17,7333.333333333333,17.6,3.9,325.0,1540.0
P7586,32.05,7333.333333333333,17.6,4.6,325.0,1740.0
P7587,36.92,7333.333333333333,17.6,5.3,325.0,1880.0
P7588,41.8,7333.333333333333,17.6,6.0,325.0,2000.0
P7589,16.62,7333.333333333333,18.4,2.5,325.0,1300.0
P7590,21.27,7333.333333333333,18.4,3.2,325.0,1420.0
P7591,25.93,7333.333333333333,18.4,3.9,325.0,1540.0
P7592,30.58,7333.333333333333,18.4,4.6,325.0,1740.0
P7593,35.23,7333.333333333333,18.4,5.3,325.0,1860.0
P7594,39.89,7333.333333333333,18.4,6.0,325.0,1980.0
P7595,15.98,7333.333333333333,19.2,2.5,325.0,1300.0
P7596,20.46,7333.333333333333,19.2,3.2,325.0,1420.0
P7597,24.94,7333.333333333333,19.2,3.9,325.0,1520.0
P7598,29.41,7333.333333333333,19.2,4.6,325.0,1720.0
P7599,33.89,7333.333333333333,19.2,5.3,325.0,1860.0
P7600,38.36,7333.333333333333,19.2,6.0,325.0,1960.0
P7601,15.24,7333.333333333333,20.0,2.5,325.0,1300.0
P7602,19.5,7333.333333333333,20.0,3.2,325.0,1400.0
P7603,23.77,7333.333333333333,20.0,3.9,325.0,1520.0
P7604,28.04,7333.333333333333,20.0,4.6,325.0,1700.0
P7605,32.3,7333.333333333333,20.0,5.3,325.0,1840.0
P7606,36.57,7333.333333333333,20.0,6.0,325.0,1940.0
P7607,25.51,7333.333333333333,16.0,2.5,370.8333333333333,1660.0
P7608,32.65,7333.333333333333,16.0,3.2,370.8333333333333,1840.0
P7609,39.8,7333.333333333333,16.0,3.9,370.8333333333333,1980.0
P7610,46.94,7333.333333333333,16.0,4.6,370.8333333333333,2200.0
P7611,54.08,7333.333333333333,16.0,5.3,370.8333333333333,2400.0
P7612,61.22,7333.333333333333,16.0,6.0,370.8333333333333,2600.0
P7613,24.28,7333.333333333333,16.8,2.5,370.8333333333333,1660.0
P7614,31.08,7333.333333333333,16.8,3.2,370.8333333333333,1820.0
P7615,37.87,7333.333333333333,16.8,3.9,370.8333333333333,1960.0
P7616,44.67,7333.333333333333,16.8,4.6,370.8333333333333,2200.0
P7617,51.47,7333.333333333333,16.8,5.3,370.8333333333333,2400.0
P7618,58.27,7333.333333333333,16.8,6.0,370.8333333333333,2600.0
P7619,23.22,7333.333333333333,17.6,2.5,370.8333333333333,1640.0
P7620,29.72,7333.333333333333,17.6,3.2,370.8333333333333,1800.0
P7621,36.23,7333.333333333333,17.6,3.9,370.8333333333333,1940.0
P7622,42.73,7333.333333333333,17.6,4.6,370.8333333333333,2200.0
P7623,49.23,7333.333333333333,17.6,5.3,370.8333333333333,2400.0
P7624,55.73,7333.333333333333,17.6,6.0,370.8333333333333,2400.0
P7625,22.11,7333.333333333333,18.4,2.5,370.8333333333333,1640.0
P7626,28.3,7333.333333333333,18.4,3.2,370.8333333333333,1780.0
P7627,34.49,7333.333333333333,18.4,3.9,370.8333333333333,1920.0
P7628,40.68,7333.333333333333,18.4,4.6,370.8333333333333,2200.0
P7629,46.87,7333.333333333333,18.4,5.3,370.8333333333333,2400.0
P7630,53.07,7333.333333333333,18.4,6.0,370.8333333333333,2400.0
P7631,21.26,7333.333333333333,19.2,2.5,370.8333333333333,1620.0
P7632,27.22,7333.333333333333,19.2,3.2,370.8333333333333,1780.0
P7633,33.17,7333.333333333333,19.2,3.9,370.8333333333333,1900.0
P7634,39.12,7333.333333333333,19.2,4.6,370.8333333333333,2200.0
P7635,45.08,7333.333333333333,19.2,5.3,370.8333333333333,2200.0
P7636,51.03,7333.333333333333,19.2,6.0,370.8333333333333,2400.0
P7637,20.42,7333.333333333333,20.0,2.5,370.8333333333333,1620.0
P7638,26.14,7333.333333333333,20.0,3.2,370.8333333333333,1760.0
P7639,31.86,7333.333333333333,20.0,3.9,370.8333333333333,1880.0
P7640,37.57,7333.333333333333,20.0,4.6,370.8333333333333,2200.0
P7641,43.29,7333.333333333333,20.0,5.3,370.8333333333333,2200.0
P7642,49.01,7333.333333333333,20.0,6.0,370.8333333333333,2400.0
P7643,32.67,7333.333333333333,16.0,2.5,416.6666666666667,1940.0
P7644,41.82,7333.333333333333,16.0,3.2,416.6666666666667,2200.0
P7645,50.97,7333.333333333333,16.0,3.9,416.6666666666667,2400.0
P7646,60.12,7333.333333333333,16.0,4.6,416.6666666666667,2600.0
P7647,69.27,7333.333333333333,16.0,5.3,416.6666666666667,2800.0
P7648,78.41,7333.333333333333,16.0,6.0,416.6666666666667,3000.0
P7649,31.14,7333.333333333333,16.8,2.5,416.6666666666667,1940.0
P7650,39.86,7333.333333333333,16.8,3.2,416.6666666666667,2200.0
P7651,48.58,7333.333333333333,16.8,3.9,416.6666666666667,2400.0
P7652,57.3,7333.333333333333,16.8,4.6,416.6666666666667,2600.0
P7653,66.02,7333.333333333333,16.8,5.3,416.6666666666667,2800.0
P7654,74.73,7333.333333333333,16.8,6.0,416.6666666666667,3000.0
P7655,29.72,7333.333333333333,17.6,2.5,416.6666666666667,2000.0
P7656,38.04,7333.333333333333,17.6,3.2,416.6666666666667,2200.0
P7657,46.36,7333.333333333333,17.6,3.9,416.6666666666667,2400.0
P7658,54.68,7333.333333333333,17.6,4.6,416.6666666666667,2800.0
P7659,63.01,7333.333333333333,17.6,5.3,416.6666666666667,3000.0
P7660,71.33,7333.333333333333,17.6,6.0,416.6666666666667,3000.0
P7661,28.47,7333.333333333333,18.4,2.5,416.6666666666667,2000.0
P7662,36.44,7333.333333333333,18.4,3.2,416.6666666666667,2200.0
P7663,44.41,7333.333333333333,18.4,3.9,416.6666666666667,2400.0
P7664,52.38,7333.333333333333,18.4,4.6,416.6666666666667,2600.0
P7665,60.35,7333.333333333333,18.4,5.3,416.6666666666667,2800.0
P7666,68.33,7333.333333333333,18.4,6.0,416.6666666666667,3000.0
P7667,27.29,7333.333333333333,19.2,2.5,416.6666666666667,2000.0
P7668,34.94,7333.333333333333,19.2,3.2,416.6666666666667,2200.0
P7669,42.58,7333.333333333333,19.2,3.9,416.6666666666667,2400.0
P7670,50.22,7333.333333333333,19.2,4.6,416.6666666666667,2600.0
P7671,57.86,7333.333333333333,19.2,5.3,416.6666666666667,2800.0
P7672,65.51,7333.333333333333,19.2,6.0,416.6666666666667,3000.0
P7673,26.08,7333.333333333333,20.0,2.5,416.6666666666667,2000.0
P7674,33.38,7333.333333333333,20.0,3.2,416.6666666666667,2200.0
P7675,40.68,7333.333333333333,20.0,3.9,416.6666666666667,2400.0
P7676,47.98,7333.333333333333,20.0,4.6,416.6666666666667,2600.0
P7677,55.28,7333.333333333333,20.0,5.3,416.6666666666667,2800.0
P7678,62.58,7333.333333333333,20.0,6.0,416.6666666666667,3000.0
P7679,40.84,7333.333333333333,16.0,2.5,462.5,2400.0
P7680,52.28,7333.333333333333,16.0,3.2,462.5,2600.0
P7681,63.71,7333.333333333333,16.0,3.9,462.5,2800.0
P7682,75.15,7333.333333333333,16.0,4.6,462.5,3200.0
P7683,86.58,7333.333333333333,16.0,5.3,462.5,3400.0
P7684,98.02,7333.333333333333,16.0,6.0,462.5,3600.0
P7685,38.92,7333.333333333333,16.8,2.5,462.5,2400.0
P7686,49.82,7333.333333333333,16.8,3.2,462.5,2600.0
P7687,60.72,7333.333333333333,16.8,3.9,462.5,2800.0
P7688,71.62,7333.333333333333,16.8,4.6,462.5,3200.0
P7689,82.52,7333.333333333333,16.8,5.3,462.5,3400.0
P7690,93.42,7333.333333333333,16.8,6.0,462.5,3600.0
P7691,37.05,7333.333333333333,17.6,2.5,462.5,2400.0
P7692,47.42,7333.333333333333,17.6,3.2,462.5,2600.0
P7693,57.79,7333.333333333333,17.6,3.9,462.5,2800.0
P7694,68.16,7333.333333333333,17.6,4.6,462.5,3200.0
P7695,78.54,7333.333333333333,17.6,5.3,462.5,3400.0
P7696,88.91,7333.333333333333,17.6,6.0,462.5,3600.0
P7697,35.55,7333.333333333333,18.4,2.5,462.5,2400.0
P7698,45.5,7333.333333333333,18.4,3.2,462.5,2600.0
P7699,55.46,7333.333333333333,18.4,3.9,462.5,2800.0
P7700,65.41,7333.333333333333,18.4,4.6,462.5,3000.0
P7701,75.37,7333.333333333333,18.4,5.3,462.5,3400.0
P7702,85.32,7333.333333333333,18.4,6.0,462.5,3600.0
P7703,34.08,7333.333333333333,19.2,2.5,462.5,2400.0
P7704,43.62,7333.333333333333,19.2,3.2,462.5,2600.0
P7705,53.16,7333.333333333333,19.2,3.9,462.5,2800.0
P7706,62.71,7333.333333333333,19.2,4.6,462.5,3000.0
P7707,72.25,7333.333333333333,19.2,5.3,462.5,3200.0
P7708,81.79,7333.333333333333,19.2,6.0,462.5,3400.0
P7709,32.67,7333.333333333333,20.0,2.5,462.5,2400.0
P7710,41.82,7333.333333333333,20.0,3.2,462.5,2600.0
P7711,50.97,7333.333333333333,20.0,3.9,462.5,2800.0
P7712,60.12,7333.333333333333,20.0,4.6,462.5,3000.0
P7713,69.27,7333.333333333333,20.0,5.3,462.5,3200.0
P7714,78.41,7333.333333333333,20.0,6.0,462.5,3400.0
P7715,49.89,7333.333333333333,16.0,2.5,508.3333333333334,2800.0
P7716,63.86,7333.333333333333,16.0,3.2,508.3333333333334,3200.0
P7717,77.83,7333.333333333333,16.0,3.9,508.3333333333334,3400.0
P7718,91.79,7333.333333333333,16.0,4.6,508.3333333333334,3800.0
P7719,105.76,7333.333333333333,16.0,5.3,508.3333333333334,4000.0
P7720,119.73,7333.333333333333,16.0,6.0,508.3333333333334,4400.0
P7721,47.5,7333.333333333333,16.8,2.5,508.3333333333334,2800.0
P7722,60.8,7333.333333333333,16.8,3.2,508.3333333333334,3000.0
P7723,74.1,7333.333333333333,16.8,3.9,508.3333333333334,3400.0
P7724,87.4,7333.333333333333,16.8,4.6,508.3333333333334,3800.0
P7725,100.7,7333.333333333333,16.8,5.3,508.3333333333334,4000.0
P7726,114.0,7333.333333333333,16.8,6.0,508.3333333333334,4200.0
P7727,45.34,7333.333333333333,17.6,2.5,508.3333333333334,2800.0
P7728,58.03,7333.333333333333,17.6,3.2,508.3333333333334,3000.0
P7729,70.73,7333.333333333333,17.6,3.9,508.3333333333334,3400.0
P7730,83.42,7333.333333333333,17.6,4.6,508.3333333333334,3600.0
P7731,96.12,7333.333333333333,17.6,5.3,508.3333333333334,4000.0
P7732,108.81,7333.333333333333,17.6,6.0,508.3333333333334,4200.0
P7733,43.35,7333.333333333333,18.4,2.5,508.3333333333334,2800.0
P7734,55.49,7333.333333333333,18.4,3.2,508.3333333333334,3000.0
P7735,67.63,7333.333333333333,18.4,3.9,508.3333333333334,3200.0
P7736,79.77,7333.333333333333,18.4,4.6,508.3333333333334,3600.0
P7737,91.91,7333.333333333333,18.4,5.3,508.3333333333334,4000.0
P7738,104.05,7333.333333333333,18.4,6.0,508.3333333333334,4200.0
P7739,41.47,7333.333333333333,19.2,2.5,508.3333333333334,2800.0
P7740,53.08,7333.333333333333,19.2,3.2,508.3333333333334,3000.0
P7741,64.69,7333.333333333333,19.2,3.9,508.3333333333334,3200.0
P7742,76.3,7333.333333333333,19.2,4.6,508.3333333333334,3600.0
P7743,87.91,7333.333333333333,19.2,5.3,508.3333333333334,3800.0
P7744,99.53,7333.333333333333,19.2,6.0,508.3333333333334,4200.0
P7745,39.9,7333.333333333333,20.0,2.5,508.3333333333334,2800.0
P7746,51.07,7333.333333333333,20.0,3.2,508.3333333333334,3000.0
P7747,62.24,7333.333333333333,20.0,3.9,508.3333333333334,3200.0
P7748,73.41,7333.333333333333,20.0,4.6,508.3333333333334,3600.0
P7749,84.58,7333.333333333333,20.0,5.3,508.3333333333334,3800.0
P7750,95.76,7333.333333333333,20.0,6.0,508.3333333333334,4000.0
P7751,59.82,7333.333333333333,16.0,2.5,554.1666666666667,3400.0
P7752,76.56,7333.333333333333,16.0,3.2,554.1666666666667,3600.0
P7753,93.31,7333.333333333333,16.0,3.9,554.1666666666667,4000.0
P7754,110.06,7333.333333333333,16.0,4.6,554.1666666666667,4400.0
P7755,126.81,7333.333333333333,16.0,5.3,554.1666666666667,4800.0
P7756,143.56,7333.333333333333,16.0,6.0,554.1666666666667,5000.0
P7757,56.87,7333.333333333333,16.8,2.5,554.1666666666667,3400.0
P7758,72.79,7333.333333333333,16.8,3.2,554.1666666666667,3600.0
P7759,88.72,7333.333333333333,16.8,3.9,554.1666666666667,4000.0
P7760,104.64,7333.333333333333,16.8,4.6,554.1666666666667,4400.0
P7761,120.56,7333.333333333333,16.8,5.3,554.1666666666667,4600.0
P7762,136.49,7333.333333333333,16.8,6.0,554.1666666666667,5000.0
P7763,54.32,7333.333333333333,17.6,2.5,554.1666666666667,3200.0
P7764,69.54,7333.333333333333,17.6,3.2,554.1666666666667,3600.0
P7765,84.75,7333.333333333333,17.6,3.9,554.1666666666667,3800.0
P7766,99.96,7333.333333333333,17.6,4.6,554.1666666666667,4200.0
P7767,115.17,7333.333333333333,17.6,5.3,554.1666666666667,4600.0
P7768,130.38,7333.333333333333,17.6,6.0,554.1666666666667,5000.0
P7769,52.02,7333.333333333333,18.4,2.5,554.1666666666667,3200.0
P7770,66.59,7333.333333333333,18.4,3.2,554.1666666666667,3600.0
P7771,81.16,7333.333333333333,18.4,3.9,554.1666666666667,3800.0
P7772,95.73,7333.333333333333,18.4,4.6,554.1666666666667,4200.0
P7773,110.29,7333.333333333333,18.4,5.3,554.1666666666667,4600.0
P7774,124.86,7333.333333333333,18.4,6.0,554.1666666666667,4800.0
P7775,49.76,7333.333333333333,19.2,2.5,554.1666666666667,3200.0
P7776,63.7,7333.333333333333,19.2,3.2,554.1666666666667,3600.0
P7777,77.63,7333.333333333333,19.2,3.9,554.1666666666667,3800.0
P7778,91.56,7333.333333333333,19.2,4.6,554.1666666666667,4200.0
P7779,105.5,7333.333333333333,19.2,5.3,554.1666666666667,4600.0
P7780,119.43,7333.333333333333,19.2,6.0,554.1666666666667,4800.0
P7781,47.75,7333.333333333333,20.0,2.5,554.1666666666667,3200.0
P7782,61.12,7333.333333333333,20.0,3.2,554.1666666666667,3400.0
P7783,74.49,7333.333333333333,20.0,3.9,554.1666666666667,3800.0
P7784,87.86,7333.333333333333,20.0,4.6,554.1666666666667,4200.0
P7785,101.23,7333.333333333333,20.0,5.3,554.1666666666667,4400.0
P7786,114.61,7333.333333333333,20.0,6.0,554.1666666666667,4800.0
P7787,70.62,7333.333333333333,16.0,2.5,600.0,3800.0
P7788,90.4,7333.333333333333,16.0,3.2,600.0,4200.0
P7789,110.17,7333.333333333333,16.0,3.9,600.0,4600.0
P7790,129.95,7333.333333333333,16.0,4.6,600.0,5000.0
P7791,149.72,7333.333333333333,16.0,5.3,600.0,5400.0
P7792,169.5,7333.333333333333,16.0,6.0,600.0,5800.0
P7793,67.16,7333.333333333333,16.8,2.5,600.0,3800.0
P7794,85.97,7333.333333333333,16.8,3.2,600.0,4200.0
P7795,104.77,7333.333333333333,16.8,3.9,600.0,4400.0
P7796,123.58,7333.333333333333,16.8,4.6,600.0,5000.0
P7797,142.38,7333.333333333333,16.8,5.3,600.0,5400.0
P7798,161.19,7333.333333333333,16.8,6.0,600.0,5600.0
P7799,64.14,7333.333333333333,17.6,2.5,600.0,3800.0
P7800,82.1,7333.333333333333,17.6,3.2,600.0,4000.0
P7801,100.06,7333.333333333333,17.6,3.9,600.0,4400.0
P7802,118.02,7333.333333333333,17.6,4.6,600.0,5000.0
P7803,135.97,7333.333333333333,17.6,5.3,600.0,5200.0
P7804,153.93,7333.333333333333,17.6,6.0,600.0,5600.0
P7805,61.42,7333.333333333333,18.4,2.5,600.0,3800.0
P7806,78.62,7333.333333333333,18.4,3.2,600.0,4000.0
P7807,95.81,7333.333333333333,18.4,3.9,600.0,4400.0
P7808,113.01,7333.333333333333,18.4,4.6,600.0,4800.0
P7809,130.21,7333.333333333333,18.4,5.3,600.0,5200.0
P7810,147.4,7333.333333333333,18.4,6.0,600.0,5600.0
P7811,58.81,7333.333333333333,19.2,2.5,600.0,3800.0
P7812,75.28,7333.333333333333,19.2,3.2,600.0,4200.0
P7813,91.74,7333.333333333333,19.2,3.9,600.0,4400.0
P7814,108.21,7333.333333333333,19.2,4.6,600.0,5000.0
P7815,124.68,7333.333333333333,19.2,5.3,600.0,5200.0
P7816,141.15,7333.333333333333,19.2,6.0,600.0,5600.0
P7817,56.39,7333.333333333333,20.0,2.5,600.0,3800.0
P7818,72.18,7333.333333333333,20.0,3.2,600.0,4200.0
P7819,87.97,7333.333333333333,20.0,3.9,600.0,4400.0
P7820,103.76,7333.333333333333,20.0,4.6,600.0,4800.0
P7821,119.55,7333.333333333333,20.0,5.3,600.0,5200.0
P7822,135.34,7333.333333333333,20.0,6.0,600.0,5600.0
