tag,diameter,ss_dist,pressure,trays_num,weight_kg
P8252,4.84,42.0,1200.0,50.0,266400.0
P8253,4.84,42.0,1200.0,51.25,268500.0
P8254,4.84,42.0,1200.0,52.5,270600.0
P8255,4.84,42.0,1200.0,53.75,273800.0
P8256,4.84,42.0,1200.0,55.0,276000.0
P8257,4.84,42.0,1300.0,50.0,277200.0
P8258,4.84,42.0,1300.0,51.25,279300.0
P8259,4.84,42.0,1300.0,52.5,281400.0
P8260,4.84,42.0,1300.0,53.75,284600.0
P8261,4.84,42.0,1300.0,55.0,286800.0
P8262,4.84,43.0,800.0,50.0,231800.0
P8263,4.84,43.0,800.0,51.25,233900.0
P8264,4.84,43.0,800.0,52.5,228900.0
P8265,4.84,43.0,800.0,53.75,231500.0
P8266,4.84,43.0,800.0,55.0,233700.0
P8267,4.84,43.0,900.0,50.0,250400.0
P8268,4.84,43.0,900.0,51.25,252500.0
P8269,4.84,43.0,900.0,52.5,254600.0
P8270,4.84,43.0,900.0,53.75,257800.0
P8271,4.84,43.0,900.0,55.0,260000.0
P8272,4.84,43.0,1000.0,50.0,265600.0
P8273,4.84,43.0,1000.0,51.25,267700.0
P8274,4.84,43.0,1000.0,52.5,269800.0
P8275,4.84,43.0,1000.0,53.75,273000.0
P8276,4.84,43.0,1000.0,55.0,275200.0
P8277,4.84,43.0,1100.0,50.0,276400.0
P8278,4.84,43.0,1100.0,51.25,278500.0
P8279,4.84,43.0,1100.0,52.5,280600.0
P8280,4.84,43.0,1100.0,53.75,283800.0
P8281,4.84,43.0,1100.0,55.0,286000.0
P8282,4.84,43.0,1200.0,50.0,269900.0
P8283,4.84,43.0,1200.0,51.25,279400.0
P8284,4.84,43.0,1200.0,52.5,274100.0
P8285,4.84,43.0,1200.0,53.75,277300.0
P8286,4.84,43.0,1200.0,55.0,279500.0
P8287,4.84,43.0,1300.0,50.0,281000.0
P8288,4.84,43.0,1300.0,51.25,283100.0
P8289,4.84,43.0,1300.0,52.5,285200.0
P8290,4.84,43.0,1300.0,53.75,288400.0
P8291,4.84,43.0,1300.0,55.0,290600.0
P8292,4.84,44.0,800.0,50.0,227600.0
P8293,4.84,44.0,800.0,51.25,229700.0
P8294,4.84,44.0,800.0,52.5,231800.0
P8295,4.84,44.0,800.0,53.75,234400.0
P8296,4.84,44.0,800.0,55.0,236600.0
P8297,4.84,44.0,900.0,50.0,253300.0
P8298,4.84,44.0,900.0,51.25,255400.0
P8299,4.84,44.0,900.0,52.5,257500.0
P8300,4.84,44.0,900.0,53.75,260700.0
P8301,4.84,44.0,900.0,55.0,262900.0
P8302,4.84,44.0,1000.0,50.0,268900.0
P8303,4.84,44.0,1000.0,51.25,271000.0
P8304,4.84,44.0,1000.0,52.5,273100.0
P8305,4.84,44.0,1000.0,53.75,276300.0
P8306,4.84,44.0,1000.0,55.0,278500.0
P8307,4.84,44.0,1100.0,50.0,279900.0
P8308,4.84,44.0,1100.0,51.25,282000.0
P8309,4.84,44.0,1100.0,52.5,284100.0
P8310,4.84,44.0,1100.0,53.75,287300.0
P8311,4.84,44.0,1100.0,55.0,289500.0
P8312,4.84,44.0,1200.0,50.0,273700.0
P8313,4.84,44.0,1200.0,51.25,275800.0
P8314,4.84,44.0,1200.0,52.5,277900.0
P8315,4.84,44.0,1200.0,53.75,281100.0
P8316,4.84,44.0,1200.0,55.0,283300.0
P8317,4.84,44.0,1300.0,50.0,285000.0
P8318,4.84,44.0,1300.0,51.25,287100.0
P8319,4.84,44.0,1300.0,52.5,289200.0
P8320,4.84,44.0,1300.0,53.75,292400.0
P8321,4.84,44.0,1300.0,55.0,294600.0
P8322,4.84,45.0,800.0,50.0,231200.0
P8323,4.84,45.0,800.0,51.25,233300.0
P8324,4.84,45.0,800.0,52.5,235400.0
P8325,4.84,45.0,800.0,53.75,237500.0
P8326,4.84,45.0,800.0,55.0,239700.0
P8327,4.84,45.0,900.0,50.0,259500.0
P8328,4.84,45.0,900.0,51.25,261600.0
P8329,4.84,45.0,900.0,52.5,251900.0
P8330,4.84,45.0,900.0,53.75,265800.0
P8331,4.84,45.0,900.0,55.0,268000.0
P8332,4.84,45.0,1000.0,50.0,275500.0
P8333,4.84,45.0,1000.0,51.25,277600.0
P8334,4.84,45.0,1000.0,52.5,279700.0
P8335,4.84,45.0,1000.0,53.75,281800.0
P8336,4.84,45.0,1000.0,55.0,284000.0
P8337,4.84,45.0,1100.0,50.0,286700.0
P8338,4.84,45.0,1100.0,51.25,288800.0
P8339,4.84,45.0,1100.0,52.5,290900.0
P8340,4.84,45.0,1100.0,53.75,293000.0
P8341,4.84,45.0,1100.0,55.0,284600.0
P8342,4.84,45.0,1200.0,50.0,279800.0
P8343,4.84,45.0,1200.0,51.25,281900.0
P8344,4.84,45.0,1200.0,52.5,284000.0
P8345,4.84,45.0,1200.0,53.75,286100.0
P8346,4.84,45.0,1200.0,55.0,288300.0
P8347,4.84,45.0,1300.0,50.0,294000.0
P8348,4.84,45.0,1300.0,51.25,296100.0
P8349,4.84,45.0,1300.0,52.5,298200.0
P8350,4.84,45.0,1300.0,53.75,300300.0
P8351,4.84,45.0,1300.0,55.0,302500.0
P8352,5.0,40.0,800.0,50.0,228200.0
P8353,5.0,40.0,800.0,51.25,230500.0
P8354,5.0,40.0,800.0,52.5,232700.0
P8355,5.0,40.0,800.0,53.75,235500.0
P8356,5.0,40.0,800.0,55.0,237700.0
P8357,5.0,40.0,900.0,50.0,252400.0
P8358,5.0,40.0,900.0,51.25,254700.0
P8359,5.0,40.0,900.0,52.5,256900.0
P8360,5.0,40.0,900.0,53.75,250700.0
P8361,5.0,40.0,900.0,55.0,252900.0
P8362,5.0,40.0,1000.0,50.0,267000.0
P8363,5.0,40.0,1000.0,51.25,269300.0
P8364,5.0,40.0,1000.0,52.5,271500.0
P8365,5.0,40.0,1000.0,53.75,274800.0
P8366,5.0,40.0,1000.0,55.0,277000.0
P8367,5.0,40.0,1100.0,50.0,277300.0
P8368,5.0,40.0,1100.0,51.25,279600.0
P8369,5.0,40.0,1100.0,52.5,281800.0
P8370,5.0,40.0,1100.0,53.75,285100.0
P8371,5.0,40.0,1100.0,55.0,287300.0
P8372,5.0,40.0,1200.0,50.0,288000.0
P8373,5.0,40.0,1200.0,51.25,290300.0
P8374,5.0,40.0,1200.0,52.5,292500.0
P8375,5.0,40.0,1200.0,53.75,295800.0
P8376,5.0,40.0,1200.0,55.0,298000.0
P8377,5.0,40.0,1300.0,50.0,303200.0
P8378,5.0,40.0,1300.0,51.25,305500.0
P8379,5.0,40.0,1300.0,52.5,307700.0
P8380,5.0,40.0,1300.0,53.75,311000.0
P8381,5.0,40.0,1300.0,55.0,313200.0
P8382,5.0,41.0,800.0,50.0,230800.0
P8383,5.0,41.0,800.0,51.25,233100.0
P8384,5.0,41.0,800.0,52.5,235300.0
P8385,5.0,41.0,800.0,53.75,238100.0
P8386,5.0,41.0,800.0,55.0,240300.0
P8387,5.0,41.0,900.0,50.0,245800.0
P8388,5.0,41.0,900.0,51.25,248100.0
P8389,5.0,41.0,900.0,52.5,250300.0
P8390,5.0,41.0,900.0,53.75,253600.0
P8391,5.0,41.0,900.0,55.0,255800.0
P8392,5.0,41.0,1000.0,50.0,270600.0
P8393,5.0,41.0,1000.0,51.25,272900.0
P8394,5.0,41.0,1000.0,52.5,275100.0
P8395,5.0,41.0,1000.0,53.75,278400.0
P8396,5.0,41.0,1000.0,55.0,280600.0
P8397,5.0,41.0,1100.0,50.0,281200.0
P8398,5.0,41.0,1100.0,51.25,283500.0
P8399,5.0,41.0,1100.0,52.5,285700.0
P8400,5.0,41.0,1100.0,53.75,289000.0
P8401,5.0,41.0,1100.0,55.0,291200.0
P8402,5.0,41.0,1200.0,50.0,292100.0
P8403,5.0,41.0,1200.0,51.25,294400.0
P8404,5.0,41.0,1200.0,52.5,296600.0
P8405,5.0,41.0,1200.0,53.75,299900.0
P8406,5.0,41.0,1200.0,55.0,302100.0
P8407,5.0,41.0,1300.0,50.0,307700.0
P8408,5.0,41.0,1300.0,51.25,310000.0
P8409,5.0,41.0,1300.0,52.5,312200.0
P8410,5.0,41.0,1300.0,53.75,315500.0
P8411,5.0,41.0,1300.0,55.0,317700.0
P8412,5.0,42.0,800.0,50.0,233200.0
P8413,5.0,42.0,800.0,51.25,235500.0
P8414,5.0,42.0,800.0,52.5,237700.0
P8415,5.0,42.0,800.0,53.75,240500.0
P8416,5.0,42.0,800.0,55.0,242700.0
P8417,5.0,42.0,900.0,50.0,248400.0
P8418,5.0,42.0,900.0,51.25,250700.0
P8419,5.0,42.0,900.0,52.5,252900.0
P8420,5.0,42.0,900.0,53.75,256200.0
P8421,5.0,42.0,900.0,55.0,258400.0
P8422,5.0,42.0,1000.0,50.0,274000.0
P8423,5.0,42.0,1000.0,51.25,276300.0
P8424,5.0,42.0,1000.0,52.5,278500.0
P8425,5.0,42.0,1000.0,53.75,281800.0
P8426,5.0,42.0,1000.0,55.0,284000.0
P8427,5.0,42.0,1100.0,50.0,284900.0
P8428,5.0,42.0,1100.0,51.25,287200.0
P8429,5.0,42.0,1100.0,52.5,289400.0
P8430,5.0,42.0,1100.0,53.75,292700.0
P8431,5.0,42.0,1100.0,55.0,294900.0
P8432,5.0,42.0,1200.0,50.0,296000.0
P8433,5.0,42.0,1200.0,51.25,298300.0
P8434,5.0,42.0,1200.0,52.5,300500.0
P8435,5.0,42.0,1200.0,53.75,303800.0
P8436,5.0,42.0,1200.0,55.0,306000.0
P8437,5.0,42.0,1300.0,50.0,311900.0
P8438,5.0,42.0,1300.0,51.25,314200.0
P8439,5.0,42.0,1300.0,52.5,316400.0
P8440,5.0,42.0,1300.0,53.75,319700.0
P8441,5.0,42.0,1300.0,55.0,321900.0
P8442,5.0,43.0,800.0,50.0,235700.0
P8443,5.0,43.0,800.0,51.25,238000.0
P8444,5.0,43.0,800.0,52.5,240200.0
P8445,5.0,43.0,800.0,53.75,243000.0
P8446,5.0,43.0,800.0,55.0,245200.0
P8447,5.0,43.0,900.0,50.0,251200.0
P8448,5.0,43.0,900.0,51.25,253500.0
P8449,5.0,43.0,900.0,52.5,255700.0
P8450,5.0,43.0,900.0,53.75,259000.0
P8451,5.0,43.0,900.0,55.0,271700.0
P8452,5.0,43.0,1000.0,50.0,277500.0
P8453,5.0,43.0,1000.0,51.25,279800.0
P8454,5.0,43.0,1000.0,52.5,282000.0
P8455,5.0,43.0,1000.0,53.75,285300.0
P8456,5.0,43.0,1000.0,55.0,287500.0
P8457,5.0,43.0,1100.0,50.0,288500.0
P8458,5.0,43.0,1100.0,51.25,290800.0
P8459,5.0,43.0,1100.0,52.5,293000.0
P8460,5.0,43.0,1100.0,53.75,296300.0
P8461,5.0,43.0,1100.0,55.0,298500.0
P8462,5.0,43.0,1200.0,50.0,300500.0
P8463,5.0,43.0,1200.0,51.25,302800.0
P8464,5.0,43.0,1200.0,52.5,305000.0
P8465,5.0,43.0,1200.0,53.75,308300.0
P8466,5.0,43.0,1200.0,55.0,310500.0
P8467,5.0,43.0,1300.0,50.0,316200.0
P8468,5.0,43.0,1300.0,51.25,318500.0
P8469,5.0,43.0,1300.0,52.5,320700.0
P8470,5.0,43.0,1300.0,53.75,324000.0
P8471,5.0,43.0,1300.0,55.0,326200.0
P8472,5.0,44.0,800.0,50.0,239600.0
P8473,5.0,44.0,800.0,51.25,241900.0
P8474,5.0,44.0,800.0,52.5,244100.0
P8475,5.0,44.0,800.0,53.75,246900.0
P8476,5.0,44.0,800.0,55.0,249100.0
P8477,5.0,44.0,900.0,50.0,264900.0
P8478,5.0,44.0,900.0,51.25,257000.0
P8479,5.0,44.0,900.0,52.5,259200.0
P8480,5.0,44.0,900.0,53.75,272700.0
P8481,5.0,44.0,900.0,55.0,274900.0
P8482,5.0,44.0,1000.0,50.0,281600.0
P8483,5.0,44.0,1000.0,51.25,283900.0
P8484,5.0,44.0,1000.0,52.5,286100.0
P8485,5.0,44.0,1000.0,53.75,289400.0
P8486,5.0,44.0,1000.0,55.0,291600.0
P8487,5.0,44.0,1100.0,50.0,292300.0
P8488,5.0,44.0,1100.0,51.25,294600.0
P8489,5.0,44.0,1100.0,52.5,296800.0
P8490,5.0,44.0,1100.0,53.75,300100.0
P8491,5.0,44.0,1100.0,55.0,302300.0
P8492,5.0,44.0,1200.0,50.0,304600.0
P8493,5.0,44.0,1200.0,51.25,301000.0
P8494,5.0,44.0,1200.0,52.5,309100.0
P8495,5.0,44.0,1200.0,53.75,312400.0
P8496,5.0,44.0,1200.0,55.0,314600.0
P8497,5.0,44.0,1300.0,50.0,323500.0
P8498,5.0,44.0,1300.0,51.25,325800.0
P8499,5.0,44.0,1300.0,52.5,328000.0
P8500,5.0,44.0,1300.0,53.75,331300.0
P8501,5.0,44.0,1300.0,55.0,333500.0
P8502,5.0,45.0,800.0,50.0,242400.0
P8503,5.0,45.0,800.0,51.25,244700.0
P8504,5.0,45.0,800.0,52.5,246900.0
P8505,5.0,45.0,800.0,53.75,249200.0
P8506,5.0,45.0,800.0,55.0,251400.0
P8507,5.0,45.0,900.0,50.0,271100.0
P8508,5.0,45.0,900.0,51.25,265900.0
P8509,5.0,45.0,900.0,52.5,268100.0
P8510,5.0,45.0,900.0,53.75,270400.0
P8511,5.0,45.0,900.0,55.0,272600.0
P8512,5.0,45.0,1000.0,50.0,291100.0
P8513,5.0,45.0,1000.0,51.25,293400.0
P8514,5.0,45.0,1000.0,52.5,295600.0
P8515,5.0,45.0,1000.0,53.75,297900.0
P8516,5.0,45.0,1000.0,55.0,300100.0
P8517,5.0,45.0,1100.0,50.0,302100.0
P8518,5.0,45.0,1100.0,51.25,304400.0
P8519,5.0,45.0,1100.0,52.5,306600.0
P8520,5.0,45.0,1100.0,53.75,308900.0
P8521,5.0,45.0,1100.0,55.0,311100.0
P8522,5.0,45.0,1200.0,50.0,314500.0
P8523,5.0,45.0,1200.0,51.25,316800.0
P8524,5.0,45.0,1200.0,52.5,319000.0
P8525,5.0,45.0,1200.0,53.75,321300.0
P8526,5.0,45.0,1200.0,55.0,323500.0
P8527,5.0,45.0,1300.0,50.0,330900.0
P8528,5.0,45.0,1300.0,51.25,333200.0
P8529,5.0,45.0,1300.0,52.5,335400.0
P8530,5.0,45.0,1300.0,53.75,337700.0
P8531,5.0,45.0,1300.0,55.0,339900.0
P8532,2.5,48.0,2400.0,60.0,142800.0
P8533,2.5,48.0,2400.0,61.0,143300.0
P8534,2.5,48.0,2400.0,62.0,143900.0
P8535,2.5,48.0,2400.0,63.0,144400.0
P8536,2.5,48.0,2400.0,64.0,144900.0
P8537,2.5,48.0,2400.0,65.0,145500.0
P8538,2.5,48.0,2480.0,60.0,142800.0
P8539,2.5,48.0,2480.0,61.0,143300.0
P8540,2.5,48.0,2480.0,62.0,143900.0
P8541,2.5,48.0,2480.0,63.0,144400.0
P8542,2.5,48.0,2480.0,64.0,144900.0
P8543,2.5,48.0,2480.0,65.0,145500.0
P8544,2.5,48.0,2560.0,60.0,138900.0
P8545,2.5,48.0,2560.0,61.0,139400.0
P8546,2.5,48.0,2560.0,62.0,140000.0
P8547,2.5,48.0,2560.0,63.0,140500.0
P8548,2.5,48.0,2560.0,64.0,141000.0
P8549,2.5,48.0,2560.0,65.0,141600.0
P8550,2.5,48.0,2640.0,60.0,151400.0
P8551,2.5,48.0,2640.0,61.0,151900.0
P8552,2.5,48.0,2640.0,62.0,152500.0
P8553,2.5,48.0,2640.0,63.0,153000.0
P8554,2.5,48.0,2640.0,64.0,153500.0
P8555,2.5,48.0,2640.0,65.0,154100.0
P8556,2.5,48.0,2720.0,60.0,151400.0
P8557,2.5,48.0,2720.0,61.0,151900.0
P8558,2.5,48.0,2720.0,62.0,152500.0
P8559,2.5,48.0,2720.0,63.0,153000.0
P8560,2.5,48.0,2720.0,64.0,153500.0
P8561,2.5,48.0,2720.0,65.0,154100.0
P8562,2.5,48.0,2800.0,60.0,151600.0
P8563,2.5,48.0,2800.0,61.0,152100.0
P8564,2.5,48.0,2800.0,62.0,152700.0
P8565,2.5,48.0,2800.0,63.0,153200.0
P8566,2.5,48.0,2800.0,64.0,153700.0
P8567,2.5,48.0,2800.0,65.0,154300.0
P8568,2.5,48.8,2400.0,60.0,144300.0
P8569,2.5,48.8,2400.0,61.0,144800.0
P8570,2.5,48.8,2400.0,62.0,145400.0
P8571,2.5,48.8,2400.0,63.0,145900.0
P8572,2.5,48.8,2400.0,64.0,146400.0
P8573,2.5,48.8,2400.0,65.0,147000.0
P8574,2.5,48.8,2480.0,60.0,144300.0
P8575,2.5,48.8,2480.0,61.0,144800.0
P8576,2.5,48.8,2480.0,62.0,145400.0
P8577,2.5,48.8,2480.0,63.0,145900.0
P8578,2.5,48.8,2480.0,64.0,146400.0
P8579,2.5,48.8,2480.0,65.0,147000.0
P8580,2.5,48.8,2560.0,60.0,140300.0
P8581,2.5,48.8,2560.0,61.0,140800.0
P8582,2.5,48.8,2560.0,62.0,141400.0
P8583,2.5,48.8,2560.0,63.0,141900.0
P8584,2.5,48.8,2560.0,64.0,142400.0
P8585,2.5,48.8,2560.0,65.0,143000.0
P8586,2.5,48.8,2640.0,60.0,153100.0
P8587,2.5,48.8,2640.0,61.0,153600.0
P8588,2.5,48.8,2640.0,62.0,154200.0
P8589,2.5,48.8,2640.0,63.0,154700.0
P8590,2.5,48.8,2640.0,64.0,155200.0
P8591,2.5,48.8,2640.0,65.0,155800.0
P8592,2.5,48.8,2720.0,60.0,153100.0
P8593,2.5,48.8,2720.0,61.0,153600.0
P8594,2.5,48.8,2720.0,62.0,154200.0
P8595,2.5,48.8,2720.0,63.0,154700.0
P8596,2.5,48.8,2720.0,64.0,155200.0
P8597,2.5,48.8,2720.0,65.0,155800.0
P8598,2.5,48.8,2800.0,60.0,162100.0
P8599,2.5,48.8,2800.0,61.0,153800.0
P8600,2.5,48.8,2800.0,62.0,154400.0
P8601,2.5,48.8,2800.0,63.0,154900.0
P8602,2.5,48.8,2800.0,64.0,155400.0
P8603,2.5,48.8,2800.0,65.0,156000.0
P8604,2.5,49.6,2400.0,60.0,145900.0
P8605,2.5,49.6,2400.0,61.0,146400.0
P8606,2.5,49.6,2400.0,62.0,147000.0
P8607,2.5,49.6,2400.0,63.0,147500.0
P8608,2.5,49.6,2400.0,64.0,148000.0
P8609,2.5,49.6,2400.0,65.0,148600.0
P8610,2.5,49.6,2480.0,60.0,145900.0
P8611,2.5,49.6,2480.0,61.0,146400.0
P8612,2.5,49.6,2480.0,62.0,147000.0
P8613,2.5,49.6,2480.0,63.0,147500.0
P8614,2.5,49.6,2480.0,64.0,148000.0
P8615,2.5,49.6,2480.0,65.0,148600.0
P8616,2.5,49.6,2560.0,60.0,141800.0
P8617,2.5,49.6,2560.0,61.0,142300.0
P8618,2.5,49.6,2560.0,62.0,142900.0
P8619,2.5,49.6,2560.0,63.0,143400.0
P8620,2.5,49.6,2560.0,64.0,143900.0
P8621,2.5,49.6,2560.0,65.0,144500.0
P8622,2.5,49.6,2640.0,60.0,154800.0
P8623,2.5,49.6,2640.0,61.0,155300.0
P8624,2.5,49.6,2640.0,62.0,155900.0
P8625,2.5,49.6,2640.0,63.0,156400.0
P8626,2.5,49.6,2640.0,64.0,156900.0
P8627,2.5,49.6,2640.0,65.0,157500.0
P8628,2.5,49.6,2720.0,60.0,154800.0
P8629,2.5,49.6,2720.0,61.0,155300.0
P8630,2.5,49.6,2720.0,62.0,155900.0
P8631,2.5,49.6,2720.0,63.0,156400.0
P8632,2.5,49.6,2720.0,64.0,156900.0
P8633,2.5,49.6,2720.0,65.0,157500.0
P8634,2.5,49.6,2800.0,60.0,155000.0
P8635,2.5,49.6,2800.0,61.0,155500.0
P8636,2.5,49.6,2800.0,62.0,156100.0
P8637,2.5,49.6,2800.0,63.0,156600.0
P8638,2.5,49.6,2800.0,64.0,157100.0
P8639,2.5,49.6,2800.0,65.0,157700.0
P8640,2.5,50.4,2400.0,60.0,147400.0
P8641,2.5,50.4,2400.0,61.0,147900.0
P8642,2.5,50.4,2400.0,62.0,148500.0
P8643,2.5,50.4,2400.0,63.0,143000.0
P8644,2.5,50.4,2400.0,64.0,143500.0
P8645,2.5,50.4,2400.0,65.0,150100.0
P8646,2.5,50.4,2480.0,60.0,147400.0
P8647,2.5,50.4,2480.0,61.0,147900.0
P8648,2.5,50.4,2480.0,62.0,148500.0
P8649,2.5,50.4,2480.0,63.0,149000.0
P8650,2.5,50.4,2480.0,64.0,149500.0
P8651,2.5,50.4,2480.0,65.0,150100.0
P8652,2.5,50.4,2560.0,60.0,143300.0
P8653,2.5,50.4,2560.0,61.0,143800.0
P8654,2.5,50.4,2560.0,62.0,144400.0
P8655,2.5,50.4,2560.0,63.0,144900.0
P8656,2.5,50.4,2560.0,64.0,149500.0
P8657,2.5,50.4,2560.0,65.0,150100.0
P8658,2.5,50.4,2640.0,60.0,156500.0
P8659,2.5,50.4,2640.0,61.0,157000.0
P8660,2.5,50.4,2640.0,62.0,157600.0
P8661,2.5,50.4,2640.0,63.0,158100.0
P8662,2.5,50.4,2640.0,64.0,158600.0
P8663,2.5,50.4,2640.0,65.0,159200.0
P8664,2.5,50.4,2720.0,60.0,156500.0
P8665,2.5,50.4,2720.0,61.0,157000.0
P8666,2.5,50.4,2720.0,62.0,157600.0
P8667,2.5,50.4,2720.0,63.0,158100.0
P8668,2.5,50.4,2720.0,64.0,158600.0
P8669,2.5,50.4,2720.0,65.0,159200.0
P8670,2.5,50.4,2800.0,60.0,156700.0
P8671,2.5,50.4,2800.0,61.0,157200.0
P8672,2.5,50.4,2800.0,62.0,157800.0
P8673,2.5,50.4,2800.0,63.0,158300.0
P8674,2.5,50.4,2800.0,64.0,167900.0
P8675,2.5,50.4,2800.0,65.0,168500.0
P8676,2.5,51.2,2400.0,60.0,149000.0
P8677,2.5,51.2,2400.0,61.0,149500.0
P8678,2.5,51.2,2400.0,62.0,150100.0
P8679,2.5,51.2,2400.0,63.0,150600.0
P8680,2.5,51.2,2400.0,64.0,151100.0
P8681,2.5,51.2,2400.0,65.0,151700.0
P8682,2.5,51.2,2480.0,60.0,149000.0
P8683,2.5,51.2,2480.0,61.0,149500.0
P8684,2.5,51.2,2480.0,62.0,150100.0
P8685,2.5,51.2,2480.0,63.0,150600.0
P8686,2.5,51.2,2480.0,64.0,151100.0
P8687,2.5,51.2,2480.0,65.0,151700.0
P8688,2.5,51.2,2560.0,60.0,144800.0
P8689,2.5,51.2,2560.0,61.0,145300.0
P8690,2.5,51.2,2560.0,62.0,145900.0
P8691,2.5,51.2,2560.0,63.0,146400.0
P8692,2.5,51.2,2560.0,64.0,146900.0
P8693,2.5,51.2,2560.0,65.0,147500.0
P8694,2.5,51.2,2640.0,60.0,158200.0
P8695,2.5,51.2,2640.0,61.0,158700.0
P8696,2.5,51.2,2640.0,62.0,159300.0
P8697,2.5,51.2,2640.0,63.0,159800.0
P8698,2.5,51.2,2640.0,64.0,160300.0
P8699,2.5,51.2,2640.0,65.0,160900.0
P8700,2.5,51.2,2720.0,60.0,158200.0
P8701,2.5,51.2,2720.0,61.0,158700.0
P8702,2.5,51.2,2720.0,62.0,159300.0
P8703,2.5,51.2,2720.0,63.0,159800.0
P8704,2.5,51.2,2720.0,64.0,160300.0
P8705,2.5,51.2,2720.0,65.0,160900.0
P8706,2.5,51.2,2800.0,60.0,167600.0
P8707,2.5,51.2,2800.0,61.0,158900.0
P8708,2.5,51.2,2800.0,62.0,159500.0
P8709,2.5,51.2,2800.0,63.0,160000.0
P8710,2.5,51.2,2800.0,64.0,160500.0
P8711,2.5,51.2,2800.0,65.0,161100.0
P8712,2.5,52.0,2400.0,60.0,150600.0
P8713,2.5,52.0,2400.0,61.0,151100.0
P8714,2.5,52.0,2400.0,62.0,151700.0
P8715,2.5,52.0,2400.0,63.0,152200.0
P8716,2.5,52.0,2400.0,64.0,152700.0
P8717,2.5,52.0,2400.0,65.0,153300.0
P8718,2.5,52.0,2480.0,60.0,150600.0
P8719,2.5,52.0,2480.0,61.0,151100.0
P8720,2.5,52.0,2480.0,62.0,151700.0
P8721,2.5,52.0,2480.0,63.0,152200.0
P8722,2.5,52.0,2480.0,64.0,152700.0
P8723,2.5,52.0,2480.0,65.0,153300.0
P8724,2.5,52.0,2560.0,60.0,146200.0
P8725,2.5,52.0,2560.0,61.0,146700.0
P8726,2.5,52.0,2560.0,62.0,147300.0
P8727,2.5,52.0,2560.0,63.0,147800.0
P8728,2.5,52.0,2560.0,64.0,148300.0
P8729,2.5,52.0,2560.0,65.0,148900.0
P8730,2.5,52.0,2640.0,60.0,159900.0
P8731,2.5,52.0,2640.0,61.0,160400.0
P8732,2.5,52.0,2640.0,62.0,161000.0
P8733,2.5,52.0,2640.0,63.0,161500.0
P8734,2.5,52.0,2640.0,64.0,162000.0
P8735,2.5,52.0,2640.0,65.0,162600.0
P8736,2.5,52.0,2720.0,60.0,159900.0
P8737,2.5,52.0,2720.0,61.0,160400.0
P8738,2.5,52.0,2720.0,62.0,161000.0
P8739,2.5,52.0,2720.0,63.0,161500.0
P8740,2.5,52.0,2720.0,64.0,162000.0
P8741,2.5,52.0,2720.0,65.0,162600.0
P8742,2.5,52.0,2800.0,60.0,160100.0
P8743,2.5,52.0,2800.0,61.0,160600.0
P8744,2.5,52.0,2800.0,62.0,161200.0
P8745,2.5,52.0,2800.0,63.0,161700.0
P8746,2.5,52.0,2800.0,64.0,162200.0
P8747,2.5,52.0,2800.0,65.0,162800.0
P8748,2.666666666666667,48.0,2400.0,60.0,149900.0
P8749,2.666666666666667,48.0,2400.0,61.0,150500.0
P8750,2.666666666666667,48.0,2400.0,62.0,151100.0
P8751,2.666666666666667,48.0,2400.0,63.0,151700.0
P8752,2.666666666666667,48.0,2400.0,64.0,152300.0
P8753,2.666666666666667,48.0,2400.0,65.0,152900.0
P8754,2.666666666666667,48.0,2480.0,60.0,163300.0
P8755,2.666666666666667,48.0,2480.0,61.0,163900.0
P8756,2.666666666666667,48.0,2480.0,62.0,164500.0
P8757,2.666666666666667,48.0,2480.0,63.0,165100.0
P8758,2.666666666666667,48.0,2480.0,64.0,165700.0
P8759,2.666666666666667,48.0,2480.0,65.0,166300.0
P8760,2.666666666666667,48.0,2560.0,60.0,163300.0
P8761,2.666666666666667,48.0,2560.0,61.0,163900.0
P8762,2.666666666666667,48.0,2560.0,62.0,164500.0
P8763,2.666666666666667,48.0,2560.0,63.0,165100.0
P8764,2.666666666666667,48.0,2560.0,64.0,165700.0
P8765,2.666666666666667,48.0,2560.0,65.0,166300.0
P8766,2.666666666666667,48.0,2640.0,60.0,163400.0
P8767,2.666666666666667,48.0,2640.0,61.0,164000.0
P8768,2.666666666666667,48.0,2640.0,62.0,164600.0
P8769,2.666666666666667,48.0,2640.0,63.0,165200.0
P8770,2.666666666666667,48.0,2640.0,64.0,165800.0
P8771,2.666666666666667,48.0,2640.0,65.0,166400.0
P8772,2.666666666666667,48.0,2720.0,60.0,172800.0
P8773,2.666666666666667,48.0,2720.0,61.0,173400.0
P8774,2.666666666666667,48.0,2720.0,62.0,174000.0
P8775,2.666666666666667,48.0,2720.0,63.0,174600.0
P8776,2.666666666666667,48.0,2720.0,64.0,175200.0
P8777,2.666666666666667,48.0,2720.0,65.0,175800.0
P8778,2.666666666666667,48.0,2800.0,60.0,172800.0
P8779,2.666666666666667,48.0,2800.0,61.0,173400.0
P8780,2.666666666666667,48.0,2800.0,62.0,174000.0
P8781,2.666666666666667,48.0,2800.0,63.0,174600.0
P8782,2.666666666666667,48.0,2800.0,64.0,175200.0
P8783,2.666666666666667,48.0,2800.0,65.0,175800.0
P8784,2.666666666666667,48.8,2400.0,60.0,151700.0
P8785,2.666666666666667,48.8,2400.0,61.0,152300.0
